testSnecmaWithChanges_2013.04.24_13:13:21.367820722_10216;testSnecmaWithChanges_2013.04.24_13:13:23.092273405_21659;testSnecmaWithChanges_2013.04.24_13:13:32.818293376_20547;testSnecmaWithChanges_2013.04.24_13:13:20.771378482_27587;testSnecmaWithChanges_2013.04.24_13:13:30.537497328_4041;testSnecmaWithChanges_2013.04.24_13:13:46.261241925_2619;testSnecmaWithChanges_2013.04.24_13:13:31.207733248_10433;testSnecmaWithChanges_2013.04.24_13:13:26.110948827_2499;testSnecmaWithChanges_2013.04.24_13:13:28.241328257_26970;testSnecmaWithChanges_2013.04.24_13:13:28.744072755_9632;testSnecmaWithChanges_2013.04.24_13:13:23.720490180_24504;testSnecmaWithChanges_2013.04.24_13:13:21.736059547_5797;testSnecmaWithChanges_2013.04.24_13:13:19.627427505_13996;testSnecmaWithChanges_2013.04.24_13:13:33.840836894_5857;testSnecmaWithChanges_2013.04.24_13:13:37.002427861_18532;testSnecmaWithChanges_2013.04.24_13:13:36.091691143_873;testSnecmaWithChanges_2013.04.24_13:13:41.795297004_7660;testSnecmaWithChanges_2013.04.24_13:13:22.586630175_18275;testSnecmaWithChanges_2013.04.24_13:13:40.339816627_25703;testSnecmaWithChanges_2013.04.24_13:13:30.920359458_14358;testSnecmaWithChanges_2013.04.24_13:13:37.249525622_11987;testSnecmaWithChanges_2013.04.24_13:13:20.068196958_1123;testSnecmaWithChanges_2013.04.24_13:13:40.937067203_16880;testSnecmaWithChanges_2013.04.24_13:13:44.253204460_26950;testSnecmaWithChanges_2013.04.24_13:13:19.063579068_23922;testSnecmaWithChanges_2013.04.24_13:13:47.905066997_17022;testSnecmaWithChanges_2013.04.24_13:13:42.586364571_6734;testSnecmaWithChanges_2013.04.24_13:13:44.323412736_3436;testSnecmaWithChanges_2013.04.24_13:13:21.245004344_12656;testSnecmaWithChanges_2013.04.24_13:13:39.536851451_26482;testSnecmaWithChanges_2013.04.24_13:13:42.593552482_1944;testSnecmaWithChanges_2013.04.24_13:13:33.530334361_15886;testSnecmaWithChanges_2013.04.24_13:13:45.834437119_9479;testSnecmaWithChanges_2013.04.24_13:13:31.768479379_12357;testSnecmaWithChanges_2013.04.24_13:13:22.135706277_22058;testSnecmaWithChanges_2013.04.24_13:13:39.482305903_24843;testSnecmaWithChanges_2013.04.24_13:13:39.814436988_18016;testSnecmaWithChanges_2013.04.24_13:13:23.729897330_27105;testSnecmaWithChanges_2013.04.24_13:13:45.667936427_30484;testSnecmaWithChanges_2013.04.24_13:13:41.449211429_21360;testSnecmaWithChanges_2013.04.24_13:13:39.080252550_2339;testSnecmaWithChanges_2013.04.24_13:13:27.026638361_29474;testSnecmaWithChanges_2013.04.24_13:13:45.799470831_28500;testSnecmaWithChanges_2013.04.24_13:13:24.153912770_8465;testSnecmaWithChanges_2013.04.24_13:13:46.646860864_24120;testSnecmaWithChanges_2013.04.24_13:13:40.724447318_25651;testSnecmaWithChanges_2013.04.24_13:13:34.806354843_23872;testSnecmaWithChanges_2013.04.24_13:13:35.501231019_7438;testSnecmaWithChanges_2013.04.24_13:13:26.646070698_14408;testSnecmaWithChanges_2013.04.24_13:13:33.467166226_16941;testSnecmaWithChanges_2013.04.24_13:13:24.853291394_14521;testSnecmaWithChanges_2013.04.24_13:13:23.163090575_12723;testSnecmaWithChanges_2013.04.24_13:13:38.816525268_15430;testSnecmaWithChanges_2013.04.24_13:13:34.420728751_23865;testSnecmaWithChanges_2013.04.24_13:13:34.709451795_10681;testSnecmaWithChanges_2013.04.24_13:13:38.146191853_10219;testSnecmaWithChanges_2013.04.24_13:13:24.880372637_27184;testSnecmaWithChanges_2013.04.24_13:13:46.440184424_23119;testSnecmaWithChanges_2013.04.24_13:13:34.312071439_21764;testSnecmaWithChanges_2013.04.24_13:13:42.207730882_25338;testSnecmaWithChanges_2013.04.24_13:13:27.272278093_5404;testSnecmaWithChanges_2013.04.24_13:13:18.781545046_27356;testSnecmaWithChanges_2013.04.24_13:13:29.930989137_3964;testSnecmaWithChanges_2013.04.24_13:13:43.599552245_2675;testSnecmaWithChanges_2013.04.24_13:13:37.550985488_6154;testSnecmaWithChanges_2013.04.24_13:13:25.698911629_6660;testSnecmaWithChanges_2013.04.24_13:13:44.671003412_963;testSnecmaWithChanges_2013.04.24_13:13:41.535552771_4833;testSnecmaWithChanges_2013.04.24_13:13:25.375036356_512;testSnecmaWithChanges_2013.04.24_13:13:26.553182905_3312;testSnecmaWithChanges_2013.04.24_13:13:46.889242327_14291;testSnecmaWithChanges_2013.04.24_13:13:43.379495677_15533;testSnecmaWithChanges_2013.04.24_13:13:41.778759508_31735;testSnecmaWithChanges_2013.04.24_13:13:22.478593558_437;testSnecmaWithChanges_2013.04.24_13:13:29.647251782_25176;testSnecmaWithChanges_2013.04.24_13:13:35.872934561_17734;testSnecmaWithChanges_2013.04.24_13:13:38.624456454_23853;testSnecmaWithChanges_2013.04.24_13:13:20.637032338_13255;testSnecmaWithChanges_2013.04.24_13:13:31.604268479_25441;testSnecmaWithChanges_2013.04.24_13:13:32.540110135_18127;testSnecmaWithChanges_2013.04.24_13:13:21.810628220_22853;testSnecmaWithChanges_2013.04.24_13:13:32.648288247_7623;testSnecmaWithChanges_2013.04.24_13:13:27.729735813_27288;testSnecmaWithChanges_2013.04.24_13:13:36.016595349_10072;testSnecmaWithChanges_2013.04.24_13:13:47.195244652_30461;testSnecmaWithChanges_2013.04.24_13:13:27.435705476_14160;testSnecmaWithChanges_2013.04.24_13:13:30.952764429_2683;testSnecmaWithChanges_2013.04.24_13:13:36.653339006_15909;testSnecmaWithChanges_2013.04.24_13:13:37.264285988_7996;testSnecmaWithChanges_2013.04.24_13:13:25.821501457_2351;testSnecmaWithChanges_2013.04.24_13:13:35.621376926_13256;testSnecmaWithChanges_2013.04.24_13:13:29.210177829_17385;testSnecmaWithChanges_2013.04.24_13:13:25.685742140_24471;testSnecmaWithChanges_2013.04.24_13:13:43.195188868_5137;testSnecmaWithChanges_2013.04.24_13:13:42.121209849_6679;testSnecmaWithChanges_2013.04.24_13:13:28.517594768_16065;testSnecmaWithChanges_2013.04.24_13:13:44.516433024_38;testSnecmaWithChanges_2013.04.24_13:13:29.699173371_19119;testSnecmaWithChanges_2013.04.24_13:13:31.820804201_32649;testSnecmaWithChanges_2013.04.24_13:13:19.626330055_26779
7.91904654564717;4.118148478675458;5.329771729256767;3.5327962067829786;8.716917612798634;2.3154299227187085;4.294403544097163;4.929671314533605;2.3015740602250894;4.519305160050126;3.339038658800666;7.061238665302232;3.723849012631213;4.485307561058757;9.963157118019;3.4446492938747237;2.3849565301261615;9.386446320420948;8.752941101546911;7.446422572776528;5.4187304902519795;8.522463400179259;6.80085514951172;9.414215697360461;6.625348685048671;6.518622521036599;3.641335221070336;9.991228914807262;7.817491449406776;7.899510569587811;9.679154083780247;4.573891531076702;4.130053392846123;4.767240468862189;8.74941763904885;4.214325703591969;2.3400625858047572;5.599767015325254;4.864820567142449;9.24176112619379;8.018307805131016;3.932128756432422;9.924704337626713;2.3479997063368776;6.654682873594006;4.292783123035131;7.837600082065655;6.09296047991105;5.562986448867183;5.411238452314724;6.85812340570663;3.334563473091001;4.860800385631343;5.7293427047478165;5.677161019773351;4.196470628245547;2.0046074839004646;9.156693284625653;5.7604231551534895;8.135416113031354;2.601102953290085;7.205622774065105;2.354656474973117;6.25359730547788;3.8468037784234292;6.424578910591226;2.5371413502743954;8.629364030905691;6.537399657701395;8.497525362474724;2.0169192465001684;7.536270861453083;7.263437997342385;7.699993217544867;6.620795279089675;2.0318462762327583;9.834367495575364;5.0885653734024;3.224854220529198;9.42116849480291;9.752079865311003;7.878239961334692;2.374719379311723;3.0895656295866996;2.6036566347114345;6.182363469584933;6.858804064667551;9.175985139012553;5.399825194438881;9.243268673905153;2.584883962824171;5.3970102191749305;6.433646066582992;9.674665762171935;7.624801919557147;4.188859796523193;4.055951613444979;5.166045536849933;2.5952549754979755;9.624622355877916
7.91904654564717;4.118148478675458;5.329771729256767;3.5327962067829786;8.716917612798634;2.3154299227187085;4.294403544097163;4.929671314533605;2.3015740602250894;4.519305160050126;3.339038658800666;7.061238665302232;3.723849012631213;4.485307561058757;9.963157118019;3.4446492938747237;2.3849565301261615;9.386446320420948;8.752941101546911;7.446422572776528;5.4187304902519795;8.522463400179259;6.80085514951172;9.414215697360461;6.625348685048671;6.518622521036599;3.641335221070336;9.991228914807262;7.817491449406776;7.899510569587811;9.679154083780247;4.573891531076702;4.130053392846123;4.767240468862189;8.74941763904885;4.214325703591969;2.3400625858047572;5.599767015325254;4.864820567142449;9.24176112619379;8.018307805131016;3.932128756432422;9.924704337626713;2.3479997063368776;6.654682873594006;4.292783123035131;7.837600082065655;6.09296047991105;5.562986448867183;5.411238452314724;6.85812340570663;3.334563473091001;4.860800385631343;5.7293427047478165;5.677161019773351;4.196470628245547;2.0046074839004646;9.156693284625653;5.7604231551534895;8.135416113031354;2.601102953290085;7.205622774065105;2.354656474973117;6.25359730547788;3.8468037784234292;6.424578910591226;2.5371413502743954;8.629364030905691;6.537399657701395;8.497525362474724;2.0169192465001684;7.536270861453083;7.263437997342385;7.699993217544867;6.620795279089675;2.0318462762327583;9.834367495575364;5.0885653734024;3.224854220529198;9.42116849480291;9.752079865311003;7.878239961334692;2.374719379311723;3.0895656295866996;2.6036566347114345;6.182363469584933;6.858804064667551;9.175985139012553;5.399825194438881;9.243268673905153;2.584883962824171;5.3970102191749305;6.433646066582992;9.674665762171935;7.624801919557147;4.188859796523193;4.055951613444979;5.166045536849933;2.5952549754979755;9.624622355877916
8.07904654564717;3.958148478675458;5.489771729256767;3.6927962067829787;8.876917612798634;2.1554299227187084;4.454403544097163;5.089671314533605;2.1415740602250892;4.679305160050126;3.179038658800666;7.2212386653022325;3.563849012631213;4.6453075610587575;10.123157118019;3.2846492938747236;2.2249565301261613;9.546446320420948;8.912941101546911;7.606422572776528;5.57873049025198;8.682463400179259;6.96085514951172;9.574215697360462;6.785348685048671;6.6786225210365995;3.481335221070336;10.151228914807263;7.977491449406776;8.059510569587811;9.839154083780247;4.7338915310767025;3.970053392846123;4.607240468862189;8.90941763904885;4.054325703591969;2.180062585804757;5.759767015325254;5.0248205671424495;9.40176112619379;8.178307805131016;3.772128756432422;10.084704337626713;2.1879997063368775;6.814682873594006;4.132783123035131;7.997600082065655;6.25296047991105;5.722986448867183;5.5712384523147245;7.01812340570663;3.174563473091001;5.020800385631343;5.889342704747817;5.837161019773351;4.036470628245547;1.8446074839004647;9.316693284625654;5.92042315515349;8.295416113031354;2.441102953290085;7.3656227740651055;2.194656474973117;6.4135973054778805;3.686803778423429;6.584578910591226;2.377141350274395;8.789364030905691;6.6973996577013954;8.657525362474724;1.8569192465001685;7.696270861453083;7.423437997342385;7.859993217544867;6.780795279089675;1.8718462762327583;9.994367495575364;5.2485653734024;3.064854220529198;9.58116849480291;9.912079865311004;8.03823996133469;2.214719379311723;2.9295656295866994;2.4436566347114344;6.342363469584933;7.018804064667552;9.335985139012553;5.559825194438881;9.403268673905153;2.424883962824171;5.557010219174931;6.593646066582992;9.834665762171936;7.784801919557147;4.028859796523193;4.215951613444979;5.326045536849933;2.4352549754979753;9.784622355877916
8.031773650232694;4.010594878608922;5.438564334548382;3.6427300170683075;8.828501620853432;2.2029569667762097;4.394840373641657;5.0432027236019366;2.191094717037774;4.632751834882668;3.2289091938354932;7.175108521657199;3.622371954784661;4.599105820937273;10.06869406932011;3.334670726002456;2.2839025315386534;9.485842391815062;8.858311537749946;7.553942208779898;5.515991277971407;8.631357047884697;6.903517753517368;9.524678558991242;6.735933469398781;6.619567531681551;3.5399677456885668;10.10326666737224;7.92193220830517;8.004485499207258;9.788011146724408;4.6788900481912545;4.016727153973561;4.663226386532307;8.855891456694222;4.106755107354903;2.241199647801892;5.71036278918091;4.976080986813644;9.350149771449987;8.131722862236623;3.8195963345086423;10.032983942120762;2.251456666000106;6.764271835316268;4.187272690516328;7.948203999320423;6.193956059054993;5.670373134946282;5.512271199008072;6.965779923818354;3.2297911498571588;4.966560551757478;5.8399998425416495;5.77818005788952;4.083742272708922;1.8951511353578485;9.267629643943;5.868153262617947;8.241856287478553;2.5043577412437825;7.315198983767315;2.2432661654079045;6.365999333967629;3.744340805131476;6.52608080972241;2.4269257566716633;8.726736924777452;6.647165789903699;8.609433973981298;1.9149610338418896;7.64227534841412;7.360960034832796;7.810965886196321;6.727077590664334;1.9313577681477219;9.944997355229422;5.192357460226848;3.1182267878476493;9.520341662436921;9.86403768370735;7.979373612795685;2.265046554622727;2.9769388325697825;2.49270809476502;6.284077343064468;6.971195943318539;9.280937887193206;5.499769262588296;9.356669145958216;2.4811007217145944;5.49866705031644;6.543826999757037;9.770857324346032;7.726336371322125;4.08373791406788;4.166384121136186;5.271033957025162;2.4812875341681577;9.735012293001475
7.9845007548182165;4.063041278542386;5.387356939839997;3.592663827353636;8.78008562890823;2.250484010833711;4.33527720318615;4.996734132670268;2.240615373850459;4.586198509715209;3.2787797288703207;7.128978378012166;3.680894896938109;4.552904080815788;10.014231020621219;3.3846921581301883;2.3428485329511455;9.425238463209176;8.803681973952981;7.501461844783269;5.453252065690835;8.580250695590134;6.846180357523017;9.475141420622023;6.686518253748892;6.560512542326503;3.5986002703067976;10.055304419937219;7.8663729672035645;7.949460428826703;9.736868209668568;4.623888565305807;4.063400915101;4.719212304202426;8.802365274339593;4.159184511117838;2.302336709799027;5.660958563036566;4.927341406484838;9.298538416706183;8.08513791934223;3.8670639125848627;9.98126354661481;2.3149136256633343;6.713860797038529;4.241762257997524;7.898807916575191;6.1349516381989355;5.617759821025381;5.45330394570142;6.913436441930077;3.2850188266233165;4.912320717883613;5.790656980335482;5.719199096005688;4.1310139171722975;1.9456947868152323;9.218566003260346;5.815883370082405;8.188296461925752;2.56761252919748;7.264775193469525;2.291875855842692;6.318401362457378;3.8018778318395228;6.467582708853595;2.4767101630689314;8.664109818649212;6.596931922106003;8.561342585487873;1.9730028211836108;7.5882798353751575;7.298482072323206;7.7619385548477755;6.6733599022389924;1.9908692600626854;9.89562721488348;5.136149547051296;3.1715993551661006;9.459514830070933;9.815995502103696;7.920507264256679;2.3153737299337314;3.0243120355528657;2.541759554818606;6.225791216544003;6.923587821969526;9.225890635373858;5.43971333073771;9.31006961801128;2.537317480605018;5.4403238814579495;6.4940079329310825;9.707048886520129;7.667870823087103;4.1386160316125675;4.116816628827394;5.2160223772003915;2.52732009283834;9.685402230125034
7.937227859403739;4.11548767847585;5.3361495451316125;3.542597637638965;8.731669636963028;2.2980110548912123;4.275714032730644;4.950265541738599;2.290136030663144;4.539645184547751;3.328650263905148;7.082848234367132;3.739417839091557;4.506702340694303;9.959767971922329;3.4347135902579207;2.4017945343636375;9.36463453460329;8.749052410156017;7.44898148078664;5.390512853410263;8.529144343295572;6.788842961528665;9.425604282252804;6.637103038099002;6.501457552971455;3.6572327949250285;10.007342172502197;7.810813726101959;7.894435358446149;9.685725272612729;4.568887082420359;4.110074676228439;4.775198221872544;8.748839091984964;4.211613914880772;2.363473771796162;5.611554336892222;4.878601826156032;9.24692706196238;8.038552976447837;3.914531490661083;9.92954315110886;2.3783705853265626;6.66344975876079;4.296251825478721;7.84941183382996;6.075947217342878;5.5651465071044806;5.394336692394768;6.861092960041801;3.340246503389474;4.858080884009748;5.741314118129315;5.660218134121857;4.178285561635673;1.9962384382726162;9.169502362577692;5.763613477546863;8.134736636372951;2.6308673171511776;7.214351403171735;2.3404855462774794;6.270803390947126;3.8594148585475696;6.409084607984779;2.5264945694661995;8.601482712520973;6.546698054308306;8.513251196994448;2.031044608525332;7.534284322336195;7.236004109813616;7.71291122349923;6.619642213813651;2.0503807519776487;9.846257074537537;5.079941633875745;3.224971922484552;9.398687997704945;9.767953320500043;7.861640915717674;2.3657009052447355;3.0716852385359488;2.590811014872192;6.167505090023538;6.875979700620513;9.17084338355451;5.379657398887125;9.263470090064343;2.5935342394954413;5.381980712599459;6.444188866105128;9.643240448694225;7.609405274852081;4.193494149157255;4.067249136518601;5.161010797375621;2.5733526515085225;9.635792167248592
7.842682068574786;4.2203804783427765;5.233734755714843;3.442465258209623;8.634837653072623;2.393065143006215;4.156587691819631;4.85732835987526;2.389177344288514;4.446538534212833;3.4283913339748033;6.990587947077064;3.856463723398453;4.414298860451333;9.850841874524548;3.534756454513385;2.5196865371886217;9.243426677391518;8.639793282562085;7.344020752793381;5.265034428849117;8.426931638706447;6.6741681695399615;9.326530005514368;6.538272606799223;6.383347574261358;3.7744978441614903;9.911417677632155;7.699695243898747;7.784385217685041;9.58343939850105;4.458884116649463;4.203422198483317;4.8871700572127805;8.641786727275704;4.31647272240664;2.4857478957904324;5.512745884603533;4.781122665498422;9.143704352474773;7.945383090659052;4.009466646813523;9.826102360096957;2.50528450465302;6.562627682205313;4.405230960441115;7.750619668339496;5.957938375630764;5.459919879262678;5.276402185781464;6.756405996265248;3.45070185692179;4.749601216262018;5.64262839371698;5.542256210354194;4.272828850562424;2.097325741187384;9.071375081212384;5.659073692475778;8.02761698526735;2.7573768930585727;7.113503822576154;2.437704927147055;6.175607447926622;3.9744889119636633;6.2920884062471485;2.6260633822607358;8.476228500264495;6.446230318712914;8.417068420007599;2.1471281832087743;7.426293296258268;7.111048184794437;7.614856560802138;6.512206836962968;2.1694037358075757;9.747516793845652;4.967525807524641;3.331717057121454;9.27703433297297;9.671868957292737;7.743908218639663;2.466355255866744;3.166431644502115;2.688913934979364;6.050932836982608;6.780763457922486;9.060748879915813;5.259545535185955;9.17027103417047;2.7059677572762877;5.265294374882479;6.344550732453218;9.515623573042419;7.492474178382038;4.3032503842466285;3.968114151901016;5.050987637726078;2.6654177688488874;9.536572041495708
7.653590486916878;4.43016607807663;5.0289051768813025;3.2422004993509383;8.441173685291812;2.58317331923622;3.9183350099976058;4.671453996148583;2.5872599715392535;4.260325233542999;3.6278734741141134;6.806067372496929;4.090555492012244;4.229491899965393;9.632989679728988;3.7348421830243135;2.75547054283859;9.001010962967975;8.421275027374222;7.1340992968068635;5.014077579726826;8.222506229528197;6.444818585562554;9.128381452037495;6.340611744199666;6.147127616841164;4.009027942634414;9.71956868789207;7.477458279492322;7.564284936162824;9.378867650277693;4.238878185107671;4.390117242993073;5.111113727893254;8.427681997857185;4.526190337458377;2.7302961437789732;5.315128980026157;4.586164344183199;8.937258933499558;7.759043319081482;4.199336959118405;9.619220778073151;2.7591123433059344;6.360983529094358;4.623189230365902;7.553035337358569;5.7219206922065355;5.249466623579073;5.040533172554856;6.5470320687121415;3.671612563986421;4.532641880766559;5.44525694489231;5.306332362818867;4.461915428415926;2.2995003470169197;8.875120518481769;5.449994122333609;7.8133776830561485;3.010396044873363;6.911808661384994;2.632143688886205;5.985215561885615;4.20463701879585;6.0580960027718875;2.825201007849808;8.225720075751541;6.245294847522129;8.224702866033901;2.3792953325756594;7.2103112441024155;6.861136334756078;7.418747235407953;6.2973360832616025;2.4074497034674294;9.550036232461881;4.742694154822434;3.545207326395259;9.033727003509021;9.479700230878125;7.508442824483641;2.6676639571107605;3.3559244564344475;2.885119775193708;5.817788330900747;6.5903309725264325;8.84055987263842;5.019321807783616;8.983872922382727;2.9308347928379805;5.031921699448518;6.145274465149398;9.260389821738803;7.258611985441951;4.522762854425376;3.7698441826658455;4.830941318426993;2.849548003529617;9.338131789989939
7.275407323601062;4.849737277544339;4.619246019214222;2.8416709816335692;8.05384574973019;2.963389671696231;3.4418296463535554;4.299705268695229;2.9834252260407323;3.8878986322033313;4.026837754392734;6.437026223336658;4.558739029239828;3.8598779789935147;9.197285290137867;4.135013640046171;3.227038554138526;8.516179534120887;7.984238516998496;6.714256384833829;4.512163881482244;7.8136554111716965;5.986119417607738;8.732084345083749;5.945290019000552;5.674687702000776;4.478088139580261;9.335870708411898;7.032984350679474;7.124084373118392;8.96972415383098;3.7988663220240877;4.763507332012585;5.033703503247031;7.9994725390201475;4.461603506935902;3.2193926397560544;4.919895170871403;4.196247701552755;8.52436809554913;7.386363775926342;4.579077583728167;9.205457614025539;3.2667680206117633;5.957695222872448;5.059105770215477;7.157866675396714;5.249885325358078;4.828560112211862;4.568795146101639;6.128284213605928;4.113433978115684;4.098723209775641;5.05051404724297;4.834484667748214;4.840088584122931;2.7038495586759907;8.482611393020537;5.031834982049271;7.384899078633745;3.5164343485029432;6.508418339002672;3.0210212123645057;5.6044317898036;4.664933232460224;5.590111195821366;3.2234762590279527;7.724703226725632;5.84342390514056;7.839971758086504;2.8436296313094296;6.778347139790711;6.3613126346793605;7.0265285846195855;5.867594575858872;2.8835416387871367;9.155075109694343;4.293030849418021;3.9721878649428684;8.547112344581121;9.0953627780489;7.037512036171597;3.070281359598794;3.734910080299113;3.2775314556223956;5.351499318737026;6.2094660017343255;8.40018185808363;4.538874352978936;8.611076698807237;3.3805688639613662;4.565176348580597;5.746721930541757;8.749922319131574;6.790887599561779;4.961787794782872;3.3733042441955043;4.3908486798288235;3.2178084728910763;8.941251286978403
6.51904099696943;5.688879676479756;3.7999277038800603;2.994563782654592;7.279189878606948;3.723822376616252;2.488818919065455;3.5562078137885207;3.7757557350436906;4.032134582086085;3.9044322055679594;5.698943925016117;4.419929429375201;3.1206501370497577;8.325876510955624;4.935356554089886;3.063241314724524;7.546516676426712;7.1101654962470455;5.874570560887759;3.5083364849930794;6.9959537744586955;5.068721081698108;7.939490131176256;5.154646568602324;4.72980787232;4.340645956286103;8.568474749451555;6.144036493053777;6.243683247029527;8.15143716093755;2.9188425958569204;5.510287510051609;4.956293278600808;7.143053621346073;4.397016676413427;4.197585631710217;4.129427552561895;3.416414416291867;7.698586419648276;6.641004689616063;5.338558832947692;8.377931285930316;3.0788656618293078;5.151118610428628;4.892741100293361;6.367529351473004;4.305814591661164;3.9867470894774426;3.6253190931952064;5.290788503393503;4.99707680637421;4.255324385769222;4.26102825194429;3.8907892776069075;4.729719727043379;3.512547981994133;7.697593142098075;4.195516701480596;6.527941869788937;4.528510955762104;5.701637694238029;3.798776259321107;4.8428642456395705;4.51534226178242;4.654141581920321;4.0200267613842415;6.722669528673814;5.0396820203774215;7.07050954219171;3.7722982287769695;5.914418931167301;5.361665234525925;6.24209128304285;5.00811156105341;3.8357255094265517;8.365152864159263;3.393704238609195;4.826148942038087;7.573883026725322;8.32668787239045;6.095650459547509;3.87551616457486;3.614960617249618;4.062354816479771;4.418921294409582;5.447736060150112;7.519425828974056;3.5779794433695757;7.865484251656258;4.280037006208138;3.6316856468447556;4.9496168613264775;7.728987313917116;5.855438827801433;4.799567825405618;3.5316007200946458;3.510663402632484;3.9543294116139944;8.147490280955331
