testRosenbrock_2013.07.12_12:12:11.309528917_31323;testRosenbrock_2013.07.12_11:11:32.983494062_20842;testRosenbrock_2013.07.12_11:11:58.483662962_10888;testRosenbrock_2013.07.12_11:11:22.901545216_23671;testRosenbrock_2013.07.12_11:11:59.351166959_1232;testRosenbrock_2013.07.12_11:11:28.340254128_17704;testRosenbrock_2013.07.12_12:12:09.262560081_17866;testRosenbrock_2013.07.12_11:11:55.046696044_16035;testRosenbrock_2013.07.12_11:11:43.621180870_3782;testRosenbrock_2013.07.12_12:12:12.523357728_11218;testRosenbrock_2013.07.12_11:11:44.803778233_14337;testRosenbrock_2013.07.12_11:11:23.861542661_15100;testRosenbrock_2013.07.12_12:12:07.021280956_12790;testRosenbrock_2013.07.12_11:11:18.519386906_26615;testRosenbrock_2013.07.12_11:11:52.880686564_8335;testRosenbrock_2013.07.12_11:11:50.933551654_17692;testRosenbrock_2013.07.12_11:11:32.409364753_17733;testRosenbrock_2013.07.12_11:11:19.169997322_27222;testRosenbrock_2013.07.12_11:11:33.371218413_23917;testRosenbrock_2013.07.12_12:12:08.082527403_12806;testRosenbrock_2013.07.12_12:12:10.303212392_31420;testRosenbrock_2013.07.12_12:12:01.852568848_32017;testRosenbrock_2013.07.12_11:11:57.992991635_1141;testRosenbrock_2013.07.12_11:11:35.207238083_23503;testRosenbrock_2013.07.12_11:11:25.846370396_29980;testRosenbrock_2013.07.12_11:11:58.887389554_27964;testRosenbrock_2013.07.12_12:12:14.986470258_13103;testRosenbrock_2013.07.12_11:11:38.074526703_3662;testRosenbrock_2013.07.12_12:12:02.346278677_17026;testRosenbrock_2013.07.12_12:12:02.625147163_15326;testRosenbrock_2013.07.12_11:11:45.710918207_23469;testRosenbrock_2013.07.12_11:11:26.282557927_20288;testRosenbrock_2013.07.12_12:12:05.038534331_8962;testRosenbrock_2013.07.12_11:11:34.384023726_12692;testRosenbrock_2013.07.12_11:11:36.972242579_11082;testRosenbrock_2013.07.12_11:11:57.929386130_22131;testRosenbrock_2013.07.12_12:12:01.967397754_4593;testRosenbrock_2013.07.12_11:11:23.119801452_9538;testRosenbrock_2013.07.12_11:11:19.667475853_3957;testRosenbrock_2013.07.12_11:11:31.719390199_31316;testRosenbrock_2013.07.12_12:12:07.549567118_22212;testRosenbrock_2013.07.12_11:11:43.603479456_10524;testRosenbrock_2013.07.12_11:11:29.528051681_15689;testRosenbrock_2013.07.12_12:12:15.699263074_27937;testRosenbrock_2013.07.12_11:11:51.786333939_21370;testRosenbrock_2013.07.12_11:11:53.513534392_16967;testRosenbrock_2013.07.12_12:12:16.108513641_26119;testRosenbrock_2013.07.12_12:12:13.732778156_17358;testRosenbrock_2013.07.12_11:11:35.517849163_25175;testRosenbrock_2013.07.12_11:11:49.825150994_24083;testRosenbrock_2013.07.12_12:12:04.455505614_27791;testRosenbrock_2013.07.12_11:11:56.274935667_2206;testRosenbrock_2013.07.12_11:11:40.045252877_29659;testRosenbrock_2013.07.12_12:12:05.074258568_30785;testRosenbrock_2013.07.12_11:11:54.828839092_7264;testRosenbrock_2013.07.12_11:11:24.624249845_13402;testRosenbrock_2013.07.12_11:11:51.015299152_12879;testRosenbrock_2013.07.12_11:11:34.055422289_31020;testRosenbrock_2013.07.12_11:11:47.623376547_32215;testRosenbrock_2013.07.12_11:11:39.968383364_31317;testRosenbrock_2013.07.12_11:11:38.025152899_424;testRosenbrock_2013.07.12_11:11:39.312186128_26467;testRosenbrock_2013.07.12_11:11:56.982116755_95;testRosenbrock_2013.07.12_12:12:09.112748658_8345;testRosenbrock_2013.07.12_12:12:15.322954252_5261;testRosenbrock_2013.07.12_11:11:25.810441314_1584;testRosenbrock_2013.07.12_11:11:36.517013928_12636;testRosenbrock_2013.07.12_11:11:20.231933341_12903;testRosenbrock_2013.07.12_12:12:00.002325716_5622;testRosenbrock_2013.07.12_11:11:37.613644843_20094;testRosenbrock_2013.07.12_11:11:29.540486680_28865;testRosenbrock_2013.07.12_12:12:00.991900746_7252;testRosenbrock_2013.07.12_12:12:08.154997256_25554;testRosenbrock_2013.07.12_12:12:12.592815601_17251;testRosenbrock_2013.07.12_12:12:11.420659257_7564;testRosenbrock_2013.07.12_11:11:21.903079662_5840;testRosenbrock_2013.07.12_11:11:40.363423062_30728;testRosenbrock_2013.07.12_11:11:22.162450773_22247;testRosenbrock_2013.07.12_11:11:41.775928724_3672;testRosenbrock_2013.07.12_11:11:53.751119692_28187;testRosenbrock_2013.07.12_11:11:31.466622066_12196;testRosenbrock_2013.07.12_11:11:49.498134257_28376;testRosenbrock_2013.07.12_12:12:06.685335582_7407;testRosenbrock_2013.07.12_11:11:20.031264904_22521;testRosenbrock_2013.07.12_11:11:28.853690863_28733;testRosenbrock_2013.07.12_11:11:26.270015701_5239;testRosenbrock_2013.07.12_11:11:46.238228048_24368;testRosenbrock_2013.07.12_11:11:42.093010210_21626;testRosenbrock_2013.07.12_11:11:50.352316841_28087;testRosenbrock_2013.07.12_11:11:44.011745025_30834;testRosenbrock_2013.07.12_11:11:48.553154098_2480;testRosenbrock_2013.07.12_11:11:27.931045543_9703;testRosenbrock_2013.07.12_12:12:14.451886333_16453;testRosenbrock_2013.07.12_11:11:47.835808086_29301;testRosenbrock_2013.07.12_12:12:03.974725344_11927;testRosenbrock_2013.07.12_11:11:30.959439627_14996;testRosenbrock_2013.07.12_11:11:42.490082368_15000;testRosenbrock_2013.07.12_12:12:04.896682912_18615;testRosenbrock_2013.07.12_11:11:54.781346981_1046;testRosenbrock_2013.07.12_11:11:46.369186568_27405
-0.5918388542520407;-4.68249892701991;3.900860257091363;0.961945893493894;0.5828435055767418;0.21164373918392698;4.443520439131721;-4.759117836255189;-0.4692005480719743;-2.1336247197049936;-1.3812094276652385;-0.4339173780882337;-2.0355374095500274;4.068537744586569;0.25101406236488977;-1.3465490732991334;0.7278671768324783;-4.114293230544332;-2.464577315736232;-1.3310127105638507;-3.351132507860605;-3.753356546989542;2.805769925410063;-1.9258270501024368;-1.5997012785581202;2.573754146023136;1.2447349831410603;4.4430117593652;-1.1450558681464624;-3.9767548285974748;-4.9391257384169975;-4.929525186167975;-1.204576344374014;-3.786441670293252;-0.3881449629182798;-0.7200315627485487;4.02925675130426;2.085556055733946;1.4565407213495964;2.175516207122199;-4.398519221284753;2.7128653653349466;-4.632127558787191;-1.1099386757721454;1.9597395891982239;3.7511953692625832;-2.0565616203907435;0.4222327211384549;3.7951927893825257;-4.547289054484061;-4.249881172869163;2.64087476468844;-3.577580442772385;4.041560613972072;1.0318752735240189;-2.8146114956562247;3.9287675340956096;1.3772834494217312;-2.935898149298203;-0.46999622663080665;-3.071511666973013;-1.1026213991456304;3.9802361682235397;0.8379884372845359;3.812405006180702;1.0950477569923711;-1.930011155823217;1.3200276775349762;2.9526033965451406;4.192729153857442;2.5083907422984417;1.08528612812824;1.338302760608996;0.24156790166583697;-0.11018548394836358;1.7521539813247369;-4.164219098175714;4.170282732249374;0.9264864826407351;-2.919616720868147;-3.7738858064030474;0.8447322429736559;-1.2191273934923785;0.08553642818085994;4.541939980741643;4.302336727514888;3.0927133446215116;-0.4918213063381325;-1.1217813452776193;-2.6914893901551187;0.8122086055342255;-4.129853177350412;4.083241867800105;4.336768782610456;-0.9025658043502247;1.673179305227246;-3.2972528756966817;-1.7947067099803338;0.4653036198688163;4.287305227179914
-0.5918388542520407;-4.68249892701991;3.900860257091363;0.961945893493894;0.5828435055767418;0.21164373918392698;4.443520439131721;-4.759117836255189;-0.4692005480719743;-2.1336247197049936;-1.3812094276652385;-0.4339173780882337;-2.0355374095500274;4.068537744586569;0.25101406236488977;-1.3465490732991334;0.7278671768324783;-4.114293230544332;-2.464577315736232;-1.3310127105638507;-3.351132507860605;-3.753356546989542;2.805769925410063;-1.9258270501024368;-1.5997012785581202;2.573754146023136;1.2447349831410603;4.4430117593652;-1.1450558681464624;-3.9767548285974748;-4.9391257384169975;-4.929525186167975;-1.204576344374014;-3.786441670293252;-0.3881449629182798;-0.7200315627485487;4.02925675130426;2.085556055733946;1.4565407213495964;2.175516207122199;-4.398519221284753;2.7128653653349466;-4.632127558787191;-1.1099386757721454;1.9597395891982239;3.7511953692625832;-2.0565616203907435;0.4222327211384549;3.7951927893825257;-4.547289054484061;-4.249881172869163;2.64087476468844;-3.577580442772385;4.041560613972072;1.0318752735240189;-2.8146114956562247;3.9287675340956096;1.3772834494217312;-2.935898149298203;-0.46999622663080665;-3.071511666973013;-1.1026213991456304;3.9802361682235397;0.8379884372845359;3.812405006180702;1.0950477569923711;-1.930011155823217;1.3200276775349762;2.9526033965451406;4.192729153857442;2.5083907422984417;1.08528612812824;1.338302760608996;0.24156790166583697;-0.11018548394836358;1.7521539813247369;-4.164219098175714;4.170282732249374;0.9264864826407351;-2.919616720868147;-3.7738858064030474;0.8447322429736559;-1.2191273934923785;0.08553642818085994;4.541939980741643;4.302336727514888;3.0927133446215116;-0.4918213063381325;-1.1217813452776193;-2.6914893901551187;0.8122086055342255;-4.129853177350412;4.083241867800105;4.336768782610456;-0.9025658043502247;1.673179305227246;-3.2972528756966817;-1.7947067099803338;0.4653036198688163;4.287305227179914
-0.5918388542520407;-4.68249892701991;3.900860257091363;0.961945893493894;0.5828435055767418;0.21164373918392698;4.443520439131721;-4.759117836255189;-0.4692005480719743;-2.1336247197049936;-1.3812094276652385;-0.4339173780882337;-2.0355374095500274;4.068537744586569;0.25101406236488977;-1.3465490732991334;0.7278671768324783;-4.114293230544332;-2.464577315736232;-1.3310127105638507;-3.351132507860605;-3.753356546989542;2.805769925410063;-1.9258270501024368;-1.5997012785581202;2.573754146023136;1.2447349831410603;4.4430117593652;-1.1450558681464624;-3.9767548285974748;-4.9391257384169975;-4.929525186167975;-1.204576344374014;-3.786441670293252;-0.3881449629182798;-0.7200315627485487;4.02925675130426;2.085556055733946;1.4565407213495964;2.175516207122199;-4.398519221284753;2.7128653653349466;-4.632127558787191;-1.1099386757721454;1.9597395891982239;3.7511953692625832;-2.0565616203907435;0.4222327211384549;3.7951927893825257;-4.547289054484061;-4.249881172869163;2.64087476468844;-3.577580442772385;4.041560613972072;1.0318752735240189;-2.8146114956562247;3.9287675340956096;1.3772834494217312;-2.935898149298203;-0.46999622663080665;-3.071511666973013;-1.1026213991456304;3.9802361682235397;0.8379884372845359;3.812405006180702;1.0950477569923711;-1.930011155823217;1.3200276775349762;2.9526033965451406;4.192729153857442;2.5083907422984417;1.08528612812824;1.338302760608996;0.24156790166583697;-0.11018548394836358;1.7521539813247369;-4.164219098175714;4.170282732249374;0.9264864826407351;-2.919616720868147;-3.7738858064030474;0.8447322429736559;-1.2191273934923785;0.08553642818085994;4.541939980741643;4.302336727514888;3.0927133446215116;-0.4918213063381325;-1.1217813452776193;-2.6914893901551187;0.8122086055342255;-4.129853177350412;4.083241867800105;4.336768782610456;-0.9025658043502247;1.673179305227246;-3.2972528756966817;-1.7947067099803338;0.4653036198688163;4.287305227179914
-0.5918388542520407;-4.68249892701991;3.900860257091363;0.961945893493894;0.5828435055767418;0.21164373918392698;4.443520439131721;-4.759117836255189;-0.4692005480719743;-2.1336247197049936;-1.3812094276652385;-0.4339173780882337;-2.0355374095500274;4.068537744586569;0.25101406236488977;-1.3465490732991334;0.7278671768324783;-4.114293230544332;-2.464577315736232;-1.3310127105638507;-3.351132507860605;-3.753356546989542;2.805769925410063;-1.9258270501024368;-1.5997012785581202;2.573754146023136;1.2447349831410603;4.4430117593652;-1.1450558681464624;-3.9767548285974748;-4.9391257384169975;-4.929525186167975;-1.204576344374014;-3.786441670293252;-0.3881449629182798;-0.7200315627485487;4.02925675130426;2.085556055733946;1.4565407213495964;2.175516207122199;-4.398519221284753;2.7128653653349466;-4.632127558787191;-1.1099386757721454;1.9597395891982239;3.7511953692625832;-2.0565616203907435;0.4222327211384549;3.7951927893825257;-4.547289054484061;-4.249881172869163;2.64087476468844;-3.577580442772385;4.041560613972072;1.0318752735240189;-2.8146114956562247;3.9287675340956096;1.3772834494217312;-2.935898149298203;-0.46999622663080665;-3.071511666973013;-1.1026213991456304;3.9802361682235397;0.8379884372845359;3.812405006180702;1.0950477569923711;-1.930011155823217;1.3200276775349762;2.9526033965451406;4.192729153857442;2.5083907422984417;1.08528612812824;1.338302760608996;0.24156790166583697;-0.11018548394836358;1.7521539813247369;-4.164219098175714;4.170282732249374;0.9264864826407351;-2.919616720868147;-3.7738858064030474;0.8447322429736559;-1.2191273934923785;0.08553642818085994;4.541939980741643;4.302336727514888;3.0927133446215116;-0.4918213063381325;-1.1217813452776193;-2.6914893901551187;0.8122086055342255;-4.129853177350412;4.083241867800105;4.336768782610456;-0.9025658043502247;1.673179305227246;-3.2972528756966817;-1.7947067099803338;0.4653036198688163;4.287305227179914
-0.5790388542520407;-4.66969892701991;3.913660257091363;0.9747458934938941;0.5700435055767418;0.224443739183927;4.43072043913172;-4.746317836255189;-0.45640054807197433;-2.1208247197049936;-1.3684094276652385;-0.42111737808823374;-2.0227374095500275;4.055737744586569;0.26381406236488975;-1.3337490732991335;0.7406671768324783;-4.101493230544332;-2.451777315736232;-1.3182127105638508;-3.338332507860605;-3.740556546989542;2.792969925410063;-1.913027050102437;-1.5869012785581202;2.560954146023136;1.2575349831410603;4.4302117593652;-1.1322558681464625;-3.963954828597475;-4.926325738416997;-4.916725186167975;-1.1917763443740141;-3.773641670293252;-0.37534496291827985;-0.7072315627485487;4.04205675130426;2.098356055733946;1.4693407213495964;2.188316207122199;-4.385719221284752;2.7000653653349467;-4.619327558787191;-1.0971386757721455;1.9725395891982238;3.7383953692625833;-2.0437616203907436;0.43503272113845487;3.7823927893825258;-4.534489054484061;-4.237081172869162;2.62807476468844;-3.5647804427723853;4.0287606139720715;1.0446752735240188;-2.801811495656225;3.9159675340956097;1.3900834494217311;-2.923098149298203;-0.45719622663080667;-3.058711666973013;-1.0898213991456305;3.9674361682235397;0.8507884372845359;3.7996050061807023;1.107847756992371;-1.917211155823217;1.332827677534976;2.9654033965451405;4.179929153857442;2.495590742298442;1.09808612812824;1.3511027606089958;0.22876790166583696;-0.09738548394836358;1.739353981324737;-4.1514190981757135;4.183082732249375;0.913686482640735;-2.906816720868147;-3.7610858064030475;0.8575322429736559;-1.2063273934923786;0.09833642818085994;4.529139980741642;4.2895367275148875;3.0799133446215117;-0.4790213063381325;-1.1089813452776194;-2.6786893901551188;0.8250086055342255;-4.117053177350412;4.070441867800104;4.323968782610455;-0.8897658043502247;1.6859793052272458;-3.2844528756966818;-1.7819067099803338;0.4781036198688163;4.2745052271799135
-0.5790388542520407;-4.66969892701991;3.913660257091363;0.9747458934938941;0.5700435055767418;0.224443739183927;4.43072043913172;-4.746317836255189;-0.45640054807197433;-2.1208247197049936;-1.3684094276652385;-0.42111737808823374;-2.0227374095500275;4.055737744586569;0.26381406236488975;-1.3337490732991335;0.7406671768324783;-4.101493230544332;-2.451777315736232;-1.3182127105638508;-3.338332507860605;-3.740556546989542;2.792969925410063;-1.913027050102437;-1.5869012785581202;2.560954146023136;1.2575349831410603;4.4302117593652;-1.1322558681464625;-3.963954828597475;-4.926325738416997;-4.916725186167975;-1.1917763443740141;-3.773641670293252;-0.37534496291827985;-0.7072315627485487;4.04205675130426;2.098356055733946;1.4693407213495964;2.188316207122199;-4.385719221284752;2.7000653653349467;-4.619327558787191;-1.0971386757721455;1.9725395891982238;3.7383953692625833;-2.0437616203907436;0.43503272113845487;3.7823927893825258;-4.534489054484061;-4.237081172869162;2.62807476468844;-3.5647804427723853;4.0287606139720715;1.0446752735240188;-2.801811495656225;3.9159675340956097;1.3900834494217311;-2.923098149298203;-0.45719622663080667;-3.058711666973013;-1.0898213991456305;3.9674361682235397;0.8507884372845359;3.7996050061807023;1.107847756992371;-1.917211155823217;1.332827677534976;2.9654033965451405;4.179929153857442;2.495590742298442;1.09808612812824;1.3511027606089958;0.22876790166583696;-0.09738548394836358;1.739353981324737;-4.1514190981757135;4.183082732249375;0.913686482640735;-2.906816720868147;-3.7610858064030475;0.8575322429736559;-1.2063273934923786;0.09833642818085994;4.529139980741642;4.2895367275148875;3.0799133446215117;-0.4790213063381325;-1.1089813452776194;-2.6786893901551188;0.8250086055342255;-4.117053177350412;4.070441867800104;4.323968782610455;-0.8897658043502247;1.6859793052272458;-3.2844528756966818;-1.7819067099803338;0.4781036198688163;4.2745052271799135
-0.5790388542520407;-4.66969892701991;3.913660257091363;0.9747458934938941;0.5700435055767418;0.224443739183927;4.43072043913172;-4.746317836255189;-0.45640054807197433;-2.1208247197049936;-1.3684094276652385;-0.42111737808823374;-2.0227374095500275;4.055737744586569;0.26381406236488975;-1.3337490732991335;0.7406671768324783;-4.101493230544332;-2.451777315736232;-1.3182127105638508;-3.338332507860605;-3.740556546989542;2.792969925410063;-1.913027050102437;-1.5869012785581202;2.560954146023136;1.2575349831410603;4.4302117593652;-1.1322558681464625;-3.963954828597475;-4.926325738416997;-4.916725186167975;-1.1917763443740141;-3.773641670293252;-0.37534496291827985;-0.7072315627485487;4.04205675130426;2.098356055733946;1.4693407213495964;2.188316207122199;-4.385719221284752;2.7000653653349467;-4.619327558787191;-1.0971386757721455;1.9725395891982238;3.7383953692625833;-2.0437616203907436;0.43503272113845487;3.7823927893825258;-4.534489054484061;-4.237081172869162;2.62807476468844;-3.5647804427723853;4.0287606139720715;1.0446752735240188;-2.801811495656225;3.9159675340956097;1.3900834494217311;-2.923098149298203;-0.45719622663080667;-3.058711666973013;-1.0898213991456305;3.9674361682235397;0.8507884372845359;3.7996050061807023;1.107847756992371;-1.917211155823217;1.332827677534976;2.9654033965451405;4.179929153857442;2.495590742298442;1.09808612812824;1.3511027606089958;0.22876790166583696;-0.09738548394836358;1.739353981324737;-4.1514190981757135;4.183082732249375;0.913686482640735;-2.906816720868147;-3.7610858064030475;0.8575322429736559;-1.2063273934923786;0.09833642818085994;4.529139980741642;4.2895367275148875;3.0799133446215117;-0.4790213063381325;-1.1089813452776194;-2.6786893901551188;0.8250086055342255;-4.117053177350412;4.070441867800104;4.323968782610455;-0.8897658043502247;1.6859793052272458;-3.2844528756966818;-1.7819067099803338;0.4781036198688163;4.2745052271799135
-0.5790388542520407;-4.66969892701991;3.913660257091363;0.9747458934938941;0.5700435055767418;0.224443739183927;4.43072043913172;-4.746317836255189;-0.45640054807197433;-2.1208247197049936;-1.3684094276652385;-0.42111737808823374;-2.0227374095500275;4.055737744586569;0.26381406236488975;-1.3337490732991335;0.7406671768324783;-4.101493230544332;-2.451777315736232;-1.3182127105638508;-3.338332507860605;-3.740556546989542;2.792969925410063;-1.913027050102437;-1.5869012785581202;2.560954146023136;1.2575349831410603;4.4302117593652;-1.1322558681464625;-3.963954828597475;-4.926325738416997;-4.916725186167975;-1.1917763443740141;-3.773641670293252;-0.37534496291827985;-0.7072315627485487;4.04205675130426;2.098356055733946;1.4693407213495964;2.188316207122199;-4.385719221284752;2.7000653653349467;-4.619327558787191;-1.0971386757721455;1.9725395891982238;3.7383953692625833;-2.0437616203907436;0.43503272113845487;3.7823927893825258;-4.534489054484061;-4.237081172869162;2.62807476468844;-3.5647804427723853;4.0287606139720715;1.0446752735240188;-2.801811495656225;3.9159675340956097;1.3900834494217311;-2.923098149298203;-0.45719622663080667;-3.058711666973013;-1.0898213991456305;3.9674361682235397;0.8507884372845359;3.7996050061807023;1.107847756992371;-1.917211155823217;1.332827677534976;2.9654033965451405;4.179929153857442;2.495590742298442;1.09808612812824;1.3511027606089958;0.22876790166583696;-0.09738548394836358;1.739353981324737;-4.1514190981757135;4.183082732249375;0.913686482640735;-2.906816720868147;-3.7610858064030475;0.8575322429736559;-1.2063273934923786;0.09833642818085994;4.529139980741642;4.2895367275148875;3.0799133446215117;-0.4790213063381325;-1.1089813452776194;-2.6786893901551188;0.8250086055342255;-4.117053177350412;4.070441867800104;4.323968782610455;-0.8897658043502247;1.6859793052272458;-3.2844528756966818;-1.7819067099803338;0.4781036198688163;4.2745052271799135
-0.5662388542520407;-4.65689892701991;3.926460257091363;0.9875458934938941;0.5572435055767417;0.237243739183927;4.41792043913172;-4.733517836255189;-0.44360054807197435;-2.1080247197049937;-1.3556094276652386;-0.40831737808823376;-2.0099374095500275;4.042937744586569;0.2766140623648897;-1.3209490732991336;0.7534671768324783;-4.088693230544331;-2.438977315736232;-1.3054127105638509;-3.325532507860605;-3.727756546989542;2.780169925410063;-1.900227050102437;-1.5741012785581203;2.548154146023136;1.2703349831410602;4.4174117593652;-1.1194558681464626;-3.951154828597475;-4.913525738416997;-4.9039251861679745;-1.1789763443740142;-3.760841670293252;-0.36254496291827987;-0.6944315627485487;4.054856751304261;2.1111560557339457;1.4821407213495963;2.201116207122199;-4.372919221284752;2.6872653653349468;-4.606527558787191;-1.0843386757721456;1.9853395891982237;3.7255953692625834;-2.0309616203907437;0.44783272113845485;3.769592789382526;-4.52168905448406;-4.224281172869162;2.61527476468844;-3.5519804427723853;4.015960613972071;1.0574752735240187;-2.789011495656225;3.90316753409561;1.402883449421731;-2.910298149298203;-0.4443962266308067;-3.045911666973013;-1.0770213991456306;3.9714043207088787;0.8635884372845359;3.7868050061807024;1.120647756992371;-1.904411155823217;1.345627677534976;2.9782033965451404;4.1671291538574415;2.482790742298442;1.1108861281282398;1.3639027606089957;0.21596790166583696;-0.08458548394836357;1.726553981324737;-4.138619098175713;4.195882732249375;0.9175986820457657;-2.894016720868147;-3.7482858064030475;0.870332242973656;-1.1935273934923787;0.11113642818085995;4.516339980741642;4.276736727514887;3.0839164000602644;-0.4662213063381325;-1.0961813452776195;-2.665889390155119;0.8378086055342255;-4.104253177350412;4.057641867800104;4.327797836877729;-0.8769658043502246;1.6987793052272457;-3.271652875696682;-1.769106709980334;0.49090361986881625;4.278519298871756
-0.5662388542520407;-4.65689892701991;3.926460257091363;0.9875458934938941;0.5572435055767417;0.237243739183927;4.41792043913172;-4.733517836255189;-0.44360054807197435;-2.1080247197049937;-1.3556094276652386;-0.40831737808823376;-2.0099374095500275;4.042937744586569;0.2766140623648897;-1.3209490732991336;0.7534671768324783;-4.088693230544331;-2.438977315736232;-1.3054127105638509;-3.325532507860605;-3.727756546989542;2.780169925410063;-1.900227050102437;-1.5741012785581203;2.548154146023136;1.2703349831410602;4.4174117593652;-1.1194558681464626;-3.951154828597475;-4.913525738416997;-4.9039251861679745;-1.1789763443740142;-3.760841670293252;-0.36254496291827987;-0.6944315627485487;4.054856751304261;2.1111560557339457;1.4821407213495963;2.201116207122199;-4.372919221284752;2.6872653653349468;-4.606527558787191;-1.0843386757721456;1.9853395891982237;3.7255953692625834;-2.0309616203907437;0.44783272113845485;3.769592789382526;-4.52168905448406;-4.224281172869162;2.61527476468844;-3.5519804427723853;4.015960613972071;1.0574752735240187;-2.789011495656225;3.90316753409561;1.402883449421731;-2.910298149298203;-0.4443962266308067;-3.045911666973013;-1.0770213991456306;3.9714043207088787;0.8635884372845359;3.7868050061807024;1.120647756992371;-1.904411155823217;1.345627677534976;2.9782033965451404;4.1671291538574415;2.482790742298442;1.1108861281282398;1.3639027606089957;0.21596790166583696;-0.08458548394836357;1.726553981324737;-4.138619098175713;4.195882732249375;0.9175986820457657;-2.894016720868147;-3.7482858064030475;0.870332242973656;-1.1935273934923787;0.11113642818085995;4.516339980741642;4.276736727514887;3.0839164000602644;-0.4662213063381325;-1.0961813452776195;-2.665889390155119;0.8378086055342255;-4.104253177350412;4.057641867800104;4.327797836877729;-0.8769658043502246;1.6987793052272457;-3.271652875696682;-1.769106709980334;0.49090361986881625;4.278519298871756
