testRosenbrock_2013.07.12_12:12:11.309528917_31323;testRosenbrock_2013.07.12_11:11:32.983494062_20842;testRosenbrock_2013.07.12_11:11:58.483662962_10888;testRosenbrock_2013.07.12_11:11:22.901545216_23671;testRosenbrock_2013.07.12_11:11:59.351166959_1232;testRosenbrock_2013.07.12_11:11:28.340254128_17704;testRosenbrock_2013.07.12_12:12:09.262560081_17866;testRosenbrock_2013.07.12_11:11:55.046696044_16035;testRosenbrock_2013.07.12_11:11:43.621180870_3782;testRosenbrock_2013.07.12_12:12:12.523357728_11218;testRosenbrock_2013.07.12_11:11:44.803778233_14337;testRosenbrock_2013.07.12_11:11:23.861542661_15100;testRosenbrock_2013.07.12_12:12:07.021280956_12790;testRosenbrock_2013.07.12_11:11:18.519386906_26615;testRosenbrock_2013.07.12_11:11:52.880686564_8335;testRosenbrock_2013.07.12_11:11:50.933551654_17692;testRosenbrock_2013.07.12_11:11:32.409364753_17733;testRosenbrock_2013.07.12_11:11:19.169997322_27222;testRosenbrock_2013.07.12_11:11:33.371218413_23917;testRosenbrock_2013.07.12_12:12:08.082527403_12806;testRosenbrock_2013.07.12_12:12:10.303212392_31420;testRosenbrock_2013.07.12_12:12:01.852568848_32017;testRosenbrock_2013.07.12_11:11:57.992991635_1141;testRosenbrock_2013.07.12_11:11:35.207238083_23503;testRosenbrock_2013.07.12_11:11:25.846370396_29980;testRosenbrock_2013.07.12_11:11:58.887389554_27964;testRosenbrock_2013.07.12_12:12:14.986470258_13103;testRosenbrock_2013.07.12_11:11:38.074526703_3662;testRosenbrock_2013.07.12_12:12:02.346278677_17026;testRosenbrock_2013.07.12_12:12:02.625147163_15326;testRosenbrock_2013.07.12_11:11:45.710918207_23469;testRosenbrock_2013.07.12_11:11:26.282557927_20288;testRosenbrock_2013.07.12_12:12:05.038534331_8962;testRosenbrock_2013.07.12_11:11:34.384023726_12692;testRosenbrock_2013.07.12_11:11:36.972242579_11082;testRosenbrock_2013.07.12_11:11:57.929386130_22131;testRosenbrock_2013.07.12_12:12:01.967397754_4593;testRosenbrock_2013.07.12_11:11:23.119801452_9538;testRosenbrock_2013.07.12_11:11:19.667475853_3957;testRosenbrock_2013.07.12_11:11:31.719390199_31316;testRosenbrock_2013.07.12_12:12:07.549567118_22212;testRosenbrock_2013.07.12_11:11:43.603479456_10524;testRosenbrock_2013.07.12_11:11:29.528051681_15689;testRosenbrock_2013.07.12_12:12:15.699263074_27937;testRosenbrock_2013.07.12_11:11:51.786333939_21370;testRosenbrock_2013.07.12_11:11:53.513534392_16967;testRosenbrock_2013.07.12_12:12:16.108513641_26119;testRosenbrock_2013.07.12_12:12:13.732778156_17358;testRosenbrock_2013.07.12_11:11:35.517849163_25175;testRosenbrock_2013.07.12_11:11:49.825150994_24083;testRosenbrock_2013.07.12_12:12:04.455505614_27791;testRosenbrock_2013.07.12_11:11:56.274935667_2206;testRosenbrock_2013.07.12_11:11:40.045252877_29659;testRosenbrock_2013.07.12_12:12:05.074258568_30785;testRosenbrock_2013.07.12_11:11:54.828839092_7264;testRosenbrock_2013.07.12_11:11:24.624249845_13402;testRosenbrock_2013.07.12_11:11:51.015299152_12879;testRosenbrock_2013.07.12_11:11:34.055422289_31020;testRosenbrock_2013.07.12_11:11:47.623376547_32215;testRosenbrock_2013.07.12_11:11:39.968383364_31317;testRosenbrock_2013.07.12_11:11:38.025152899_424;testRosenbrock_2013.07.12_11:11:39.312186128_26467;testRosenbrock_2013.07.12_11:11:56.982116755_95;testRosenbrock_2013.07.12_12:12:09.112748658_8345;testRosenbrock_2013.07.12_12:12:15.322954252_5261;testRosenbrock_2013.07.12_11:11:25.810441314_1584;testRosenbrock_2013.07.12_11:11:36.517013928_12636;testRosenbrock_2013.07.12_11:11:20.231933341_12903;testRosenbrock_2013.07.12_12:12:00.002325716_5622;testRosenbrock_2013.07.12_11:11:37.613644843_20094;testRosenbrock_2013.07.12_11:11:29.540486680_28865;testRosenbrock_2013.07.12_12:12:00.991900746_7252;testRosenbrock_2013.07.12_12:12:08.154997256_25554;testRosenbrock_2013.07.12_12:12:12.592815601_17251;testRosenbrock_2013.07.12_12:12:11.420659257_7564;testRosenbrock_2013.07.12_11:11:21.903079662_5840;testRosenbrock_2013.07.12_11:11:40.363423062_30728;testRosenbrock_2013.07.12_11:11:22.162450773_22247;testRosenbrock_2013.07.12_11:11:41.775928724_3672;testRosenbrock_2013.07.12_11:11:53.751119692_28187;testRosenbrock_2013.07.12_11:11:31.466622066_12196;testRosenbrock_2013.07.12_11:11:49.498134257_28376;testRosenbrock_2013.07.12_12:12:06.685335582_7407;testRosenbrock_2013.07.12_11:11:20.031264904_22521;testRosenbrock_2013.07.12_11:11:28.853690863_28733;testRosenbrock_2013.07.12_11:11:26.270015701_5239;testRosenbrock_2013.07.12_11:11:46.238228048_24368;testRosenbrock_2013.07.12_11:11:42.093010210_21626;testRosenbrock_2013.07.12_11:11:50.352316841_28087;testRosenbrock_2013.07.12_11:11:44.011745025_30834;testRosenbrock_2013.07.12_11:11:48.553154098_2480;testRosenbrock_2013.07.12_11:11:27.931045543_9703;testRosenbrock_2013.07.12_12:12:14.451886333_16453;testRosenbrock_2013.07.12_11:11:47.835808086_29301;testRosenbrock_2013.07.12_12:12:03.974725344_11927;testRosenbrock_2013.07.12_11:11:30.959439627_14996;testRosenbrock_2013.07.12_11:11:42.490082368_15000;testRosenbrock_2013.07.12_12:12:04.896682912_18615;testRosenbrock_2013.07.12_11:11:54.781346981_1046;testRosenbrock_2013.07.12_11:11:46.369186568_27405
-3.230481344269279;4.898505835555538;3.419950546938228;-3.5349745331596685;0.5335251147696916;-2.528039432334719;0.3342145973561417;1.4821854547695734;-2.8990361130141853;2.0205955212363245;-4.695269398965803;-4.926402630921464;-0.8814846249417441;1.1404557667176585;1.8148019354888234;2.5963292705627508;-2.423374079654834;2.8650253797104277;4.113863646785685;-0.530744926841181;-4.523496802800434;2.7788846482448353;1.517408975647255;2.939712323490724;4.094847167121618;-0.12173029205701447;3.66536839657034;1.1941958010912455;-1.430540471408058;1.0074215098666919;2.3939428609915385;-2.0920180840964675;-4.991918323732813;-4.659067678323852;1.0872762008668237;2.699877688098681;4.320663424526295;3.102670349993847;-2.0458109500917177;3.4343811058860787;-4.404701325774988;-0.16490902271531382;-4.622429299037543;-2.742190950636135;3.642968244657256;0.7825719485512757;2.51424590089149;1.7234905096908246;0.0367838476326483;-3.290490807648;1.0848044617552022;-0.48784202205177873;-2.9896385807356896;-1.717493566297975;-4.062381444437034;3.4211938598903053;1.3906380830174436;3.9949941855584807;-2.9086599970213323;-4.260485446687636;3.841122774956455;3.1457678679254855;2.489711759139988;1.3422344613544768;0.17976772009806297;-4.9444518445418675;1.5652335023727169;2.1151244833436493;2.921192132969118;1.2899385748218872;-0.388225164349314;-1.7570959430373678;-4.820303433777147;-0.20713164590211441;-1.2944130599946648;0.16984935628227227;-1.77743230717196;-4.812968518995411;0.9544171593811068;0.20549416877814064;2.979041680551463;-1.3914031695182514;2.9488652072021697;-2.4672801743247277;1.3388345175745826;-1.5112978018576428;-1.9890747783944898;3.938504151775783;-4.266028383754335;-1.4959006439277713;-1.6298539123123135;-0.7012081400591983;0.8453199242876419;-2.640543056841892;2.946041313306119;2.463681679672039;-0.428296612839107;2.487710456166673;-2.6634329394180667;2.9090876849007206
-3.230481344269279;4.898505835555538;3.419950546938228;-3.5349745331596685;0.5335251147696916;-2.528039432334719;0.3342145973561417;1.4821854547695734;-2.8990361130141853;2.0205955212363245;-4.695269398965803;-4.926402630921464;-0.8814846249417441;1.1404557667176585;1.8148019354888234;2.5963292705627508;-2.423374079654834;2.8650253797104277;4.113863646785685;-0.530744926841181;-4.523496802800434;2.7788846482448353;1.517408975647255;2.939712323490724;4.094847167121618;-0.12173029205701447;3.66536839657034;1.1941958010912455;-1.430540471408058;1.0074215098666919;2.3939428609915385;-2.0920180840964675;-4.991918323732813;-4.659067678323852;1.0872762008668237;2.699877688098681;4.320663424526295;3.102670349993847;-2.0458109500917177;3.4343811058860787;-4.404701325774988;-0.16490902271531382;-4.622429299037543;-2.742190950636135;3.642968244657256;0.7825719485512757;2.51424590089149;1.7234905096908246;0.0367838476326483;-3.290490807648;1.0848044617552022;-0.48784202205177873;-2.9896385807356896;-1.717493566297975;-4.062381444437034;3.4211938598903053;1.3906380830174436;3.9949941855584807;-2.9086599970213323;-4.260485446687636;3.841122774956455;3.1457678679254855;2.489711759139988;1.3422344613544768;0.17976772009806297;-4.9444518445418675;1.5652335023727169;2.1151244833436493;2.921192132969118;1.2899385748218872;-0.388225164349314;-1.7570959430373678;-4.820303433777147;-0.20713164590211441;-1.2944130599946648;0.16984935628227227;-1.77743230717196;-4.812968518995411;0.9544171593811068;0.20549416877814064;2.979041680551463;-1.3914031695182514;2.9488652072021697;-2.4672801743247277;1.3388345175745826;-1.5112978018576428;-1.9890747783944898;3.938504151775783;-4.266028383754335;-1.4959006439277713;-1.6298539123123135;-0.7012081400591983;0.8453199242876419;-2.640543056841892;2.946041313306119;2.463681679672039;-0.428296612839107;2.487710456166673;-2.6634329394180667;2.9090876849007206
-3.230481344269279;4.898505835555538;3.419950546938228;-3.5349745331596685;0.5335251147696916;-2.528039432334719;0.3342145973561417;1.4821854547695734;-2.8990361130141853;2.0205955212363245;-4.695269398965803;-4.926402630921464;-0.8814846249417441;1.1404557667176585;1.8148019354888234;2.5963292705627508;-2.423374079654834;2.8650253797104277;4.113863646785685;-0.530744926841181;-4.523496802800434;2.7788846482448353;1.517408975647255;2.939712323490724;4.094847167121618;-0.12173029205701447;3.66536839657034;1.1941958010912455;-1.430540471408058;1.0074215098666919;2.3939428609915385;-2.0920180840964675;-4.991918323732813;-4.659067678323852;1.0872762008668237;2.699877688098681;4.320663424526295;3.102670349993847;-2.0458109500917177;3.4343811058860787;-4.404701325774988;-0.16490902271531382;-4.622429299037543;-2.742190950636135;3.642968244657256;0.7825719485512757;2.51424590089149;1.7234905096908246;0.0367838476326483;-3.290490807648;1.0848044617552022;-0.48784202205177873;-2.9896385807356896;-1.717493566297975;-4.062381444437034;3.4211938598903053;1.3906380830174436;3.9949941855584807;-2.9086599970213323;-4.260485446687636;3.841122774956455;3.1457678679254855;2.489711759139988;1.3422344613544768;0.17976772009806297;-4.9444518445418675;1.5652335023727169;2.1151244833436493;2.921192132969118;1.2899385748218872;-0.388225164349314;-1.7570959430373678;-4.820303433777147;-0.20713164590211441;-1.2944130599946648;0.16984935628227227;-1.77743230717196;-4.812968518995411;0.9544171593811068;0.20549416877814064;2.979041680551463;-1.3914031695182514;2.9488652072021697;-2.4672801743247277;1.3388345175745826;-1.5112978018576428;-1.9890747783944898;3.938504151775783;-4.266028383754335;-1.4959006439277713;-1.6298539123123135;-0.7012081400591983;0.8453199242876419;-2.640543056841892;2.946041313306119;2.463681679672039;-0.428296612839107;2.487710456166673;-2.6634329394180667;2.9090876849007206
-3.230481344269279;4.898505835555538;3.419950546938228;-3.5349745331596685;0.5335251147696916;-2.528039432334719;0.3342145973561417;1.4821854547695734;-2.8990361130141853;2.0205955212363245;-4.695269398965803;-4.926402630921464;-0.8814846249417441;1.1404557667176585;1.8148019354888234;2.5963292705627508;-2.423374079654834;2.8650253797104277;4.113863646785685;-0.530744926841181;-4.523496802800434;2.7788846482448353;1.517408975647255;2.939712323490724;4.094847167121618;-0.12173029205701447;3.66536839657034;1.1941958010912455;-1.430540471408058;1.0074215098666919;2.3939428609915385;-2.0920180840964675;-4.991918323732813;-4.659067678323852;1.0872762008668237;2.699877688098681;4.320663424526295;3.102670349993847;-2.0458109500917177;3.4343811058860787;-4.404701325774988;-0.16490902271531382;-4.622429299037543;-2.742190950636135;3.642968244657256;0.7825719485512757;2.51424590089149;1.7234905096908246;0.0367838476326483;-3.290490807648;1.0848044617552022;-0.48784202205177873;-2.9896385807356896;-1.717493566297975;-4.062381444437034;3.4211938598903053;1.3906380830174436;3.9949941855584807;-2.9086599970213323;-4.260485446687636;3.841122774956455;3.1457678679254855;2.489711759139988;1.3422344613544768;0.17976772009806297;-4.9444518445418675;1.5652335023727169;2.1151244833436493;2.921192132969118;1.2899385748218872;-0.388225164349314;-1.7570959430373678;-4.820303433777147;-0.20713164590211441;-1.2944130599946648;0.16984935628227227;-1.77743230717196;-4.812968518995411;0.9544171593811068;0.20549416877814064;2.979041680551463;-1.3914031695182514;2.9488652072021697;-2.4672801743247277;1.3388345175745826;-1.5112978018576428;-1.9890747783944898;3.938504151775783;-4.266028383754335;-1.4959006439277713;-1.6298539123123135;-0.7012081400591983;0.8453199242876419;-2.640543056841892;2.946041313306119;2.463681679672039;-0.428296612839107;2.487710456166673;-2.6634329394180667;2.9090876849007206
-3.243281344269279;4.885705835555537;3.407150546938228;-3.5477745331596684;0.5463251147696916;-2.5408394323347188;0.34701459735614165;1.4693854547695735;-2.911836113014185;2.0077955212363245;-4.708069398965804;-4.939202630921464;-0.8942846249417441;1.1532557667176584;1.8020019354888235;2.583529270562751;-2.436174079654834;2.8522253797104278;4.1010636467856845;-0.543544926841181;-4.536296802800434;2.7660846482448354;1.530208975647255;2.926912323490724;4.082047167121617;-0.10893029205701446;3.65256839657034;1.2069958010912454;-1.443340471408058;0.9946215098666918;2.3811428609915386;-2.1048180840964674;-5.0;-4.671867678323852;1.0744762008668238;2.687077688098681;4.307863424526294;3.089870349993847;-2.0586109500917176;3.4215811058860788;-4.417501325774988;-0.15210902271531382;-4.635229299037543;-2.754990950636135;3.630168244657256;0.7953719485512757;2.50144590089149;1.7106905096908247;0.0495838476326483;-3.303290807648;1.0720044617552023;-0.47504202205177876;-3.0024385807356895;-1.704693566297975;-4.0751814444370345;3.4083938598903054;1.4034380830174435;3.982194185558481;-2.921459997021332;-4.273285446687637;3.828322774956455;3.1329678679254855;2.502511759139988;1.3294344613544768;0.19256772009806297;-4.957251844541868;1.552433502372717;2.1023244833436494;2.908392132969118;1.3027385748218872;-0.375425164349314;-1.7698959430373677;-4.833103433777147;-0.1943316459021144;-1.3072130599946648;0.18264935628227227;-1.79023230717196;-4.825768518995411;0.9672171593811069;0.19269416877814063;2.966241680551463;-1.4042031695182513;2.93606520720217;-2.4800801743247276;1.3516345175745825;-1.498497801857643;-1.9762747783944898;3.925704151775783;-4.278828383754336;-1.5087006439277713;-1.6426539123123134;-0.7140081400591983;0.8581199242876419;-2.6277430568418922;2.933241313306119;2.450881679672039;-0.441096612839107;2.4749104561666733;-2.6762329394180666;2.9218876849007205
-3.243281344269279;4.885705835555537;3.407150546938228;-3.5477745331596684;0.5463251147696916;-2.5408394323347188;0.34701459735614165;1.4693854547695735;-2.911836113014185;2.0077955212363245;-4.708069398965804;-4.939202630921464;-0.8942846249417441;1.1532557667176584;1.8020019354888235;2.583529270562751;-2.436174079654834;2.8522253797104278;4.1010636467856845;-0.543544926841181;-4.536296802800434;2.7660846482448354;1.530208975647255;2.926912323490724;4.082047167121617;-0.10893029205701446;3.65256839657034;1.2069958010912454;-1.443340471408058;0.9946215098666918;2.3811428609915386;-2.1048180840964674;-5.0;-4.671867678323852;1.0744762008668238;2.687077688098681;4.307863424526294;3.089870349993847;-2.0586109500917176;3.4215811058860788;-4.417501325774988;-0.15210902271531382;-4.635229299037543;-2.754990950636135;3.630168244657256;0.7953719485512757;2.50144590089149;1.7106905096908247;0.0495838476326483;-3.303290807648;1.0720044617552023;-0.47504202205177876;-3.0024385807356895;-1.704693566297975;-4.0751814444370345;3.4083938598903054;1.4034380830174435;3.982194185558481;-2.921459997021332;-4.273285446687637;3.828322774956455;3.1329678679254855;2.502511759139988;1.3294344613544768;0.19256772009806297;-4.957251844541868;1.552433502372717;2.1023244833436494;2.908392132969118;1.3027385748218872;-0.375425164349314;-1.7698959430373677;-4.833103433777147;-0.1943316459021144;-1.3072130599946648;0.18264935628227227;-1.79023230717196;-4.825768518995411;0.9672171593811069;0.19269416877814063;2.966241680551463;-1.4042031695182513;2.93606520720217;-2.4800801743247276;1.3516345175745825;-1.498497801857643;-1.9762747783944898;3.925704151775783;-4.278828383754336;-1.5087006439277713;-1.6426539123123134;-0.7140081400591983;0.8581199242876419;-2.6277430568418922;2.933241313306119;2.450881679672039;-0.441096612839107;2.4749104561666733;-2.6762329394180666;2.9218876849007205
-3.243281344269279;4.885705835555537;3.407150546938228;-3.5477745331596684;0.5463251147696916;-2.5408394323347188;0.34701459735614165;1.4693854547695735;-2.911836113014185;2.0077955212363245;-4.708069398965804;-4.939202630921464;-0.8942846249417441;1.1532557667176584;1.8020019354888235;2.583529270562751;-2.436174079654834;2.8522253797104278;4.1010636467856845;-0.543544926841181;-4.536296802800434;2.7660846482448354;1.530208975647255;2.926912323490724;4.082047167121617;-0.10893029205701446;3.65256839657034;1.2069958010912454;-1.443340471408058;0.9946215098666918;2.3811428609915386;-2.1048180840964674;-5.0;-4.671867678323852;1.0744762008668238;2.687077688098681;4.307863424526294;3.089870349993847;-2.0586109500917176;3.4215811058860788;-4.417501325774988;-0.15210902271531382;-4.635229299037543;-2.754990950636135;3.630168244657256;0.7953719485512757;2.50144590089149;1.7106905096908247;0.0495838476326483;-3.303290807648;1.0720044617552023;-0.47504202205177876;-3.0024385807356895;-1.704693566297975;-4.0751814444370345;3.4083938598903054;1.4034380830174435;3.982194185558481;-2.921459997021332;-4.273285446687637;3.828322774956455;3.1329678679254855;2.502511759139988;1.3294344613544768;0.19256772009806297;-4.957251844541868;1.552433502372717;2.1023244833436494;2.908392132969118;1.3027385748218872;-0.375425164349314;-1.7698959430373677;-4.833103433777147;-0.1943316459021144;-1.3072130599946648;0.18264935628227227;-1.79023230717196;-4.825768518995411;0.9672171593811069;0.19269416877814063;2.966241680551463;-1.4042031695182513;2.93606520720217;-2.4800801743247276;1.3516345175745825;-1.498497801857643;-1.9762747783944898;3.925704151775783;-4.278828383754336;-1.5087006439277713;-1.6426539123123134;-0.7140081400591983;0.8581199242876419;-2.6277430568418922;2.933241313306119;2.450881679672039;-0.441096612839107;2.4749104561666733;-2.6762329394180666;2.9218876849007205
-3.243281344269279;4.885705835555537;3.407150546938228;-3.5477745331596684;0.5463251147696916;-2.5408394323347188;0.34701459735614165;1.4693854547695735;-2.911836113014185;2.0077955212363245;-4.708069398965804;-4.939202630921464;-0.8942846249417441;1.1532557667176584;1.8020019354888235;2.583529270562751;-2.436174079654834;2.8522253797104278;4.1010636467856845;-0.543544926841181;-4.536296802800434;2.7660846482448354;1.530208975647255;2.926912323490724;4.082047167121617;-0.10893029205701446;3.65256839657034;1.2069958010912454;-1.443340471408058;0.9946215098666918;2.3811428609915386;-2.1048180840964674;-5.0;-4.671867678323852;1.0744762008668238;2.687077688098681;4.307863424526294;3.089870349993847;-2.0586109500917176;3.4215811058860788;-4.417501325774988;-0.15210902271531382;-4.635229299037543;-2.754990950636135;3.630168244657256;0.7953719485512757;2.50144590089149;1.7106905096908247;0.0495838476326483;-3.303290807648;1.0720044617552023;-0.47504202205177876;-3.0024385807356895;-1.704693566297975;-4.0751814444370345;3.4083938598903054;1.4034380830174435;3.982194185558481;-2.921459997021332;-4.273285446687637;3.828322774956455;3.1329678679254855;2.502511759139988;1.3294344613544768;0.19256772009806297;-4.957251844541868;1.552433502372717;2.1023244833436494;2.908392132969118;1.3027385748218872;-0.375425164349314;-1.7698959430373677;-4.833103433777147;-0.1943316459021144;-1.3072130599946648;0.18264935628227227;-1.79023230717196;-4.825768518995411;0.9672171593811069;0.19269416877814063;2.966241680551463;-1.4042031695182513;2.93606520720217;-2.4800801743247276;1.3516345175745825;-1.498497801857643;-1.9762747783944898;3.925704151775783;-4.278828383754336;-1.5087006439277713;-1.6426539123123134;-0.7140081400591983;0.8581199242876419;-2.6277430568418922;2.933241313306119;2.450881679672039;-0.441096612839107;2.4749104561666733;-2.6762329394180666;2.9218876849007205
-3.2382200792619376;4.872905835555537;3.3943505469382282;-3.5437925620072357;0.5591251147696916;-2.5360826338486047;0.35981459735614163;1.4565854547695736;-2.9079365124606524;1.9949955212363246;-4.7038691185919195;-4.934942871450544;-0.8898572385371131;1.1660557667176583;1.7892019354888236;2.570729270562751;-2.4314126843838735;2.839425379710428;4.088263646785684;-0.5390026948112235;-4.531263174084928;2.7532846482448354;1.543008975647255;2.9141123234907242;4.069247167121617;-0.11300468440746858;3.6397683965703402;1.2197958010912453;-1.4386501896579362;0.9818215098666918;2.3683428609915387;-2.100289246739391;-4.99631587231259;-4.6674531497288;1.061676200866824;2.674277688098681;4.295063424526294;3.077070349993847;-2.0547229155535436;3.408781105886079;-4.4132317704833595;-0.1568429759881514;-4.630922677400344;-2.75091597727816;3.617368244657256;0.8081719485512757;2.4886459008914903;1.6978905096908248;0.0623838476326483;-3.2992625860139886;1.0592044617552023;-0.47877768397501624;-2.998651540996109;-1.7096664063584133;-4.070407149964577;3.3955938598903055;1.4162380830174435;3.969394185558481;-2.916376403545997;-4.268224540211587;3.815522774956455;3.1201678679254856;2.498543606654649;1.316634461354477;0.20536772009806298;-4.953112045531216;1.539633502372717;2.0895244833436495;2.895592132969118;1.315538574821887;-0.3791876728326893;-1.7651286573234466;-4.828856345843888;-0.19901715979903123;-1.3025122732709216;0.19544935628227228;-1.7852693124708527;-4.8214950051264465;0.9633049599760762;0.17989416877814063;2.953441680551463;-1.400049661594577;2.92326520720217;-2.475840390602972;1.3644345175745825;-1.502156275988371;-1.96347477839449;3.912904151775783;-4.274769846196116;-1.5037255529839713;-1.6389409652301161;-0.710277358920198;0.870919924287642;-2.6149430568418923;2.920441313306119;2.438081679672039;-0.4368495148597617;2.4621104561666733;-2.672157143146164;2.9178736132088776
-3.2382200792619376;4.872905835555537;3.3943505469382282;-3.5437925620072357;0.5591251147696916;-2.5360826338486047;0.35981459735614163;1.4565854547695736;-2.9079365124606524;1.9949955212363246;-4.7038691185919195;-4.934942871450544;-0.8898572385371131;1.1660557667176583;1.7892019354888236;2.570729270562751;-2.4314126843838735;2.839425379710428;4.088263646785684;-0.5390026948112235;-4.531263174084928;2.7532846482448354;1.543008975647255;2.9141123234907242;4.069247167121617;-0.11300468440746858;3.6397683965703402;1.2197958010912453;-1.4386501896579362;0.9818215098666918;2.3683428609915387;-2.100289246739391;-4.99631587231259;-4.6674531497288;1.061676200866824;2.674277688098681;4.295063424526294;3.077070349993847;-2.0547229155535436;3.408781105886079;-4.4132317704833595;-0.1568429759881514;-4.630922677400344;-2.75091597727816;3.617368244657256;0.8081719485512757;2.4886459008914903;1.6978905096908248;0.0623838476326483;-3.2992625860139886;1.0592044617552023;-0.47877768397501624;-2.998651540996109;-1.7096664063584133;-4.070407149964577;3.3955938598903055;1.4162380830174435;3.969394185558481;-2.916376403545997;-4.268224540211587;3.815522774956455;3.1201678679254856;2.498543606654649;1.316634461354477;0.20536772009806298;-4.953112045531216;1.539633502372717;2.0895244833436495;2.895592132969118;1.315538574821887;-0.3791876728326893;-1.7651286573234466;-4.828856345843888;-0.19901715979903123;-1.3025122732709216;0.19544935628227228;-1.7852693124708527;-4.8214950051264465;0.9633049599760762;0.17989416877814063;2.953441680551463;-1.400049661594577;2.92326520720217;-2.475840390602972;1.3644345175745825;-1.502156275988371;-1.96347477839449;3.912904151775783;-4.274769846196116;-1.5037255529839713;-1.6389409652301161;-0.710277358920198;0.870919924287642;-2.6149430568418923;2.920441313306119;2.438081679672039;-0.4368495148597617;2.4621104561666733;-2.672157143146164;2.9178736132088776
