testSnecma_2013.02.04_15:15:46.153818751_26491;testSnecma_2013.02.04_15:15:42.937047202_17843;testSnecma_2013.02.04_15:15:46.614864519_26616;testSnecma_2013.02.04_15:15:48.437342078_3413;testSnecma_2013.02.04_15:15:42.922212341_12782;testSnecma_2013.02.04_15:15:43.743639341_17571;testSnecma_2013.02.04_15:15:48.849995551_18754;testSnecma_2013.02.04_15:15:45.357780644_6431;testSnecma_2013.02.04_15:15:45.549227460_15252;testSnecma_2013.02.04_15:15:45.282424142_22144;testSnecma_2013.02.04_15:15:49.081029698_9985;testSnecma_2013.02.04_15:15:50.833598529_6939;testSnecma_2013.02.04_15:15:43.420569796_4695;testSnecma_2013.02.04_15:15:50.099659186_27207;testSnecma_2013.02.04_15:15:47.044540225_20870;testSnecma_2013.02.04_15:15:43.074221326_31505;testSnecma_2013.02.04_15:15:42.298477486_22891;testSnecma_2013.02.04_15:15:50.942082922_7211;testSnecma_2013.02.04_15:15:46.420537258_18841;testSnecma_2013.02.04_15:15:45.158223080_11112;testSnecma_2013.02.04_15:15:47.305976403_3641;testSnecma_2013.02.04_15:15:45.102720112_28047;testSnecma_2013.02.04_15:15:44.456419560_18877;testSnecma_2013.02.04_15:15:46.185205825_22744;testSnecma_2013.02.04_15:15:48.419099678_3428;testSnecma_2013.02.04_15:15:47.716339544_22870;testSnecma_2013.02.04_15:15:42.788046129_24294;testSnecma_2013.02.04_15:15:45.755583789_17311;testSnecma_2013.02.04_15:15:48.886993670_1631;testSnecma_2013.02.04_15:15:43.814138284_27095;testSnecma_2013.02.04_15:15:47.318994144_8905;testSnecma_2013.02.04_15:15:43.899651507_18961;testSnecma_2013.02.04_15:15:49.928863571_5967;testSnecma_2013.02.04_15:15:50.941358314_809;testSnecma_2013.02.04_15:15:47.740039843_3465;testSnecma_2013.02.04_15:15:49.652844937_20725;testSnecma_2013.02.04_15:15:42.651806192_10047;testSnecma_2013.02.04_15:15:45.581913216_12648;testSnecma_2013.02.04_15:15:50.604691778_11068;testSnecma_2013.02.04_15:15:44.069172751_9815;testSnecma_2013.02.04_15:15:45.660126116_31508;testSnecma_2013.02.04_15:15:43.920416609_16376;testSnecma_2013.02.04_15:15:43.808468822_26860;testSnecma_2013.02.04_15:15:48.392570228_4839;testSnecma_2013.02.04_15:15:45.336229813_16247;testSnecma_2013.02.04_15:15:49.416739619_9524;testSnecma_2013.02.04_15:15:50.753176508_14431;testSnecma_2013.02.04_15:15:46.247819839_32713;testSnecma_2013.02.04_15:15:43.082972655_14233;testSnecma_2013.02.04_15:15:42.514334144_2767;testSnecma_2013.02.04_15:15:44.235615855_12565;testSnecma_2013.02.04_15:15:44.485696361_1770;testSnecma_2013.02.04_15:15:42.010823398_14081;testSnecma_2013.02.04_15:15:50.497670562_26614;testSnecma_2013.02.04_15:15:43.358582264_31398;testSnecma_2013.02.04_15:15:47.239745717_18138;testSnecma_2013.02.04_15:15:46.369650922_10183;testSnecma_2013.02.04_15:15:49.332874356_27223;testSnecma_2013.02.04_15:15:48.745685619_8549;testSnecma_2013.02.04_15:15:45.107191483_30464;testSnecma_2013.02.04_15:15:44.837255943_18715;testSnecma_2013.02.04_15:15:42.296834163_27408;testSnecma_2013.02.04_15:15:42.894677352_6705;testSnecma_2013.02.04_15:15:45.136084150_5499;testSnecma_2013.02.04_15:15:43.967572791_17096;testSnecma_2013.02.04_15:15:47.488399876_25525;testSnecma_2013.02.04_15:15:42.190294297_26889;testSnecma_2013.02.04_15:15:48.775839639_18853;testSnecma_2013.02.04_15:15:47.063287144_20099;testSnecma_2013.02.04_15:15:43.080303422_30611;testSnecma_2013.02.04_15:15:49.807097888_23281;testSnecma_2013.02.04_15:15:46.133125651_25001;testSnecma_2013.02.04_15:15:43.181693379_16170;testSnecma_2013.02.04_15:15:49.148316300_13359;testSnecma_2013.02.04_15:15:47.096120670_28723;testSnecma_2013.02.04_15:15:44.917388375_6534;testSnecma_2013.02.04_15:15:50.377374791_12978;testSnecma_2013.02.04_15:15:47.813509656_15154;testSnecma_2013.02.04_15:15:42.511481672_12688;testSnecma_2013.02.04_15:15:46.699938687_8776;testSnecma_2013.02.04_15:15:44.922299237_18561;testSnecma_2013.02.04_15:15:44.966041935_9874;testSnecma_2013.02.04_15:15:48.134773233_21615;testSnecma_2013.02.04_15:15:46.073594349_24676;testSnecma_2013.02.04_15:15:42.064879018_12806;testSnecma_2013.02.04_15:15:49.113649511_19009;testSnecma_2013.02.04_15:15:44.897053582_13350;testSnecma_2013.02.04_15:15:44.220607871_12503;testSnecma_2013.02.04_15:15:48.374580526_12394;testSnecma_2013.02.04_15:15:48.049056296_29726;testSnecma_2013.02.04_15:15:49.752912387_2445;testSnecma_2013.02.04_15:15:49.342136307_14856;testSnecma_2013.02.04_15:15:46.470938398_6710;testSnecma_2013.02.04_15:15:50.444813816_7890;testSnecma_2013.02.04_15:15:44.649214027_20620;testSnecma_2013.02.04_15:15:50.257058121_15599;testSnecma_2013.02.04_15:15:43.825864803_18365;testSnecma_2013.02.04_15:15:44.517544122_12464;testSnecma_2013.02.04_15:15:46.186902949_747;testSnecma_2013.02.04_15:15:48.545412448_6704
6.750250669040197;4.338110259312254;9.467528939328654;9.784098732062013;8.567399351422308;8.141130121915248;7.451714198785101;8.876819425124292;6.52759198093484;6.7014042756914;5.553032396571883;2.4127455205482997;6.224905298354813;4.650958152112771;3.7561739592617966;7.886144606516596;2.0239500404529878;6.617708044854874;3.5037407162457948;7.176664638884068;5.399689607522142;3.6352540753480955;6.636376920278406;5.227188067104806;2.7393803744341207;7.56200441377428;8.038097109164394;6.524504623646107;3.444872914757383;5.433378458639801;6.742881507724937;6.973723319568821;3.794823162897764;2.626666687304578;3.438074747662238;7.366106330297755;4.72829858933785;3.8217053208228364;7.632421592997468;8.029312860371249;6.187503456038898;9.063110384537673;8.121409553808194;8.108266469757035;9.004920205552786;5.092038184661652;2.748034589460614;6.9823062471737085;4.943634357926651;5.262014777328043;8.97131264664578;4.199434077749078;2.4304486603060758;5.235549809497734;7.823215585101527;3.5126292834306723;3.2848200073519465;5.321984897435287;3.136980209006772;5.514609488170681;7.105869769941342;7.918922098898619;9.896725838897542;9.872736402915265;7.974007355718063;6.254041181320767;6.117913172815213;6.895911815118662;6.7256786314147945;3.604239157696129;2.180969358273498;3.721526393713087;9.656828873577536;6.90307965929448;7.15035022309034;8.932243832989084;4.848822211722072;2.816017250860198;8.251335913056149;5.475484889782856;4.44174698100088;4.387675797513796;7.255632177013081;2.1774779252102894;2.500792552557087;5.384749403733062;9.289111390786722;2.4432933847853393;7.9653580785095315;2.009071939457045;5.746031533361057;4.578342420124101;8.645023916426908;8.408022109138983;2.631027231084624;5.684367443510555;4.313930830541038;9.578339878163854;5.82004308527796;7.772791950476815
6.830250669040197;4.258110259312254;9.547528939328654;9.864098732062013;8.647399351422308;8.221130121915248;7.531714198785101;8.956819425124293;6.60759198093484;6.7814042756914;5.473032396571883;2.3327455205482996;6.3049052983548135;4.570958152112771;3.6761739592617966;7.966144606516596;2.0;6.697708044854874;3.4237407162457947;7.256664638884068;5.319689607522142;3.5552540753480955;6.716376920278406;5.147188067104806;2.6593803744341207;7.64200441377428;8.118097109164394;6.604504623646107;3.364872914757383;5.353378458639801;6.822881507724937;7.053723319568821;3.7148231628977637;2.546666687304578;3.358074747662238;7.446106330297755;4.64829858933785;3.7417053208228364;7.712421592997468;8.109312860371249;6.107503456038898;9.143110384537673;8.201409553808194;8.188266469757036;9.084920205552786;5.012038184661652;2.668034589460614;7.062306247173709;4.863634357926651;5.1820147773280425;9.05131264664578;4.119434077749078;2.3504486603060757;5.155549809497734;7.903215585101527;3.432629283430672;3.2048200073519464;5.2419848974352865;3.056980209006772;5.434609488170681;7.185869769941342;7.998922098898619;9.976725838897542;9.952736402915265;8.054007355718063;6.174041181320767;6.1979131728152135;6.975911815118662;6.805678631414795;3.5242391576961287;2.100969358273498;3.641526393713087;9.736828873577537;6.98307965929448;7.2303502230903405;9.012243832989084;4.768822211722072;2.736017250860198;8.331335913056149;5.395484889782856;4.36174698100088;4.307675797513796;7.335632177013081;2.0974779252102893;2.420792552557087;5.304749403733062;9.369111390786722;2.3632933847853392;8.045358078509532;2.0;5.826031533361057;4.498342420124101;8.725023916426908;8.488022109138983;2.551027231084624;5.604367443510555;4.233930830541038;9.658339878163854;5.74004308527796;7.852791950476815
6.802730503194246;4.178110259312254;9.520116057948272;9.840152974605513;8.619707593571423;8.19128188488682;7.504724633901784;8.928296243890134;6.581251183049264;6.754773665322373;5.393032396571883;2.3617391280910742;6.273501451878262;4.490958152112771;3.5961739592617965;7.934872808310918;2.0240430789807955;6.667925426899075;3.4505705432876224;7.226456932055917;5.239689607522142;3.5806141725845486;6.689518043788947;5.067188067104806;2.6833563474615287;7.617995593036163;8.092929947555378;6.5754374830272235;3.3907789327151328;5.273378458639801;6.799734557273886;7.026158098903302;3.6348231628977636;2.571632654516161;3.3819105755788095;7.420580207685244;4.56829858933785;3.6617053208228363;7.682291343208756;8.085467511150211;6.027503456038898;9.115866365812629;8.17652364874793;8.156950720761921;9.057573572629497;4.932038184661652;2.6943311762219335;7.03925194052089;4.783634357926651;5.102014777328042;9.023611440248736;4.039434077749078;2.379547093165938;5.075549809497734;7.871748754504591;3.463020964151422;3.228433330750554;5.161984897435286;3.0888399928131522;5.354609488170681;7.1589379942800475;7.9738545729897705;9.947464329511183;9.921006750915643;8.02462171527349;6.094041181320767;6.173183698322124;6.949046474786069;6.777316764946033;3.548520820676919;2.1254192389399504;3.5615263937130868;9.709519872043728;6.954182720771624;7.206786146743354;8.983830459458751;4.688822211722072;2.7624782428278696;8.303748518632926;5.315484889782856;4.388791307261027;4.227675797513796;7.309219737752541;2.1239639678390843;2.4491815027443216;5.224749403733062;9.340222865079241;2.3911588188171455;8.017336133660773;2.0242046630167234;5.802827422897276;4.418342420124101;8.695761448379477;8.457846003966498;2.576500202140692;5.524367443510555;4.153930830541038;9.630504842851957;5.66004308527796;7.823531400007669
6.775210337348295;4.098110259312254;9.49270317656789;9.816207217149012;8.592015835720538;8.161433647858392;7.4777350690184665;8.899773062655976;6.554910385163687;6.728143054953347;5.313032396571883;2.390732735633849;6.242097605401711;4.410958152112771;3.5161739592617964;7.90360101010524;2.048086157961591;6.638142808943275;3.47740037032945;7.196249225227765;5.159689607522142;3.6059742698210018;6.662659167299489;4.987188067104806;2.707332320488937;7.593986772298046;8.067762785946362;6.54637034240834;3.4166849506728827;5.193378458639801;6.776587606822834;6.998592878237783;3.5548231628977636;2.596598621727744;3.405746403495381;7.395054085072734;4.48829858933785;3.581705320822836;7.652161093420044;8.061622161929174;5.9475034560388975;9.088622347087584;8.151637743687665;8.125634971766807;9.030226939706209;4.852038184661652;2.720627762983253;7.016197633868071;4.703634357926651;5.022014777328042;8.995910233851692;3.959434077749078;2.4086455260258006;4.995549809497734;7.840281923907656;3.493412644872172;3.2520466541491615;5.081984897435286;3.1206997766195324;5.274609488170681;7.132006218618753;7.948787047080922;9.918202820124824;9.88927709891602;7.995236074828916;6.014041181320767;6.148454223829035;6.922181134453476;6.748954898477271;3.5728024836577097;2.149869119606403;3.4815263937130867;9.68221087050992;6.925285782248768;7.183222070396367;8.955417085928419;4.608822211722072;2.7889392347955413;8.276161124209702;5.235484889782856;4.415835633521174;4.147675797513796;7.282807298492002;2.150450010467879;2.4775704529315563;5.144749403733062;9.31133433937176;2.419024252848952;7.989314188812015;2.048409326033447;5.779623312433495;4.338342420124101;8.666498980332046;8.427669898794013;2.60197317319676;5.444367443510555;4.0739308305410376;9.60266980754006;5.58004308527796;7.794270849538522
6.747690171502343;3.9381102593122534;9.465290295187508;9.792261459692511;8.564324077869653;8.131585410829963;7.450745504135149;8.871249881421818;6.528569587278111;6.701512444584321;5.1530323965718825;2.4197263431766234;6.21069375892516;4.250958152112771;3.3561739592617963;7.8723292118995625;2.0721292369423865;6.608360190987476;3.5042301973712777;7.166041518399614;4.999689607522142;3.631334367057455;6.63580029081003;4.827188067104806;2.731308293516345;7.569977951559929;8.042595624337347;6.517303201789457;3.4425909686306326;5.033378458639801;6.753440656371782;6.9710276575722645;3.3948231628977634;2.6215645889393273;3.429582231411952;7.369527962460223;4.32829858933785;3.421705320822836;7.6220308436313315;8.037776812708136;5.787503456038897;9.06137832836254;8.126751838627401;8.094319222771693;9.00288030678292;4.6920381846616515;2.7469243497445723;6.993143327215252;4.543634357926651;4.862014777328042;8.968209027454648;3.9852763754048075;2.437743958885663;4.835549809497734;7.808815093310721;3.5238043255929217;3.275659977547769;4.921984897435286;3.1525595604259125;5.1146094881706805;7.105074442957458;7.923719521172073;9.888941310738465;9.857547446916398;7.9658504343843415;5.854041181320767;6.123724749335946;6.895315794120883;6.720593032008509;3.5970841466385;2.174319000272855;3.3215263937130866;9.654901868976111;6.896388843725911;7.15965799404938;8.927003712398086;4.448822211722072;2.815400226763213;8.248573729786479;5.075484889782856;4.442879959781321;3.9876757975137958;7.256394859231462;2.176936053096674;2.505959403118791;4.984749403733062;9.282445813664278;2.446889686880758;7.961292243963257;2.0726139890501702;5.756419201969714;4.178342420124101;8.637236512284614;8.397493793621528;2.6274461442528283;5.284367443510555;4.104034632428212;9.574834772228163;5.4200430852779595;7.765010299069376
6.692649839810441;3.6181102593122536;9.410464532426746;9.744369944779509;8.508940562167885;8.071888936773108;7.396766374368514;8.814203518953502;6.475887991506958;6.648251223846268;4.833032396571882;2.477713558262172;6.147886065972058;3.930958152112771;3.0361739592617965;7.809785615488208;2.120215394903977;6.548794955075877;3.5578898514549335;7.10562610474331;4.679689607522142;3.6820545615303617;6.582082537831114;4.5071880671048055;2.7792602395711605;7.521960310083696;7.992261301119314;6.459168920551692;3.4944030045461325;4.7133784586398;6.707146755469679;6.915897216241227;3.4408463269235003;2.671496523362494;3.477253887245095;7.318475717235202;4.0082985893378495;3.1017053208228362;7.561770344053908;7.9900861142660595;5.467503456038897;9.006890290912452;8.076980028506872;8.031687724781467;8.948187040936345;4.372038184661651;2.799517523267211;6.9470347139096145;4.223634357926651;4.542014777328042;8.912806614660562;4.011118673060537;2.495940824605388;4.515549809497734;7.745881432116851;3.5845876870344218;3.322886624344984;4.601984897435286;3.216279128038673;4.79460948817068;7.05121089163487;7.873584469354375;9.830418291965746;9.794088142917154;7.907079153495193;5.534041181320767;6.074265800349767;6.841585113455697;6.663869299070985;3.645647472600081;2.2232187616057595;3.0015263937130867;9.600283865908493;6.838594966680199;7.112529841355406;8.870176965337421;4.128822211722071;2.868322210698557;8.193398940940032;4.755484889782855;4.496968612301614;3.667675797513796;7.203569980710382;2.229908138354264;2.5627373034932606;4.664749403733062;9.224668762249317;2.5026205549443707;7.905248354265741;2.1210233150836166;5.710010981042152;3.858342420124101;8.57871157618975;8.33714158327656;2.678392086364964;4.964367443510555;4.134138434315387;9.51916470160437;5.100043085277959;7.706489198131083
6.582569176426636;2.9781102593122535;9.300813006905221;9.648586914953505;8.398173530764346;7.952495988659399;7.288808114835246;8.700110794016869;6.3705247999646515;6.541728782370162;4.927640788439587;2.5936879884332695;6.022270680065852;3.290958152112771;3.137298578064063;7.684698422665497;2.216387710827158;6.4296644832526795;3.665209159622245;6.9847952774307025;4.039689607522142;3.783494950476175;6.47464703187328;4.603570567762767;2.875164131680792;7.425925027131228;7.89159265468325;6.34290035807616;3.5980270763771323;4.073378458639801;6.614558953665472;6.805636333579151;3.4256035689042266;2.7713603922088272;3.5725971989113803;7.216371226785159;3.3682985893378494;3.212906821520294;7.44124934489906;7.894704717381907;4.827503456038897;8.897914216012277;7.977436408265817;7.906424728801014;8.838800509243192;3.732038184661651;2.9047038703124892;6.854817487298339;4.339514583536141;3.902014777328042;8.802001789072389;4.001118673060537;2.6123345560448383;4.625181142879834;7.620014109729112;3.706154409917422;3.4173399179394144;3.961984897435286;3.3437182632641944;4.1546094881706805;6.943483788989693;7.77331436571898;9.713372254420307;9.667169534918665;7.789536591716897;4.894041181320767;5.975347902377409;6.734123752125325;6.550421833195936;3.742774124523243;2.3210182842715685;3.1060966596980033;9.491047859773255;6.723007212588774;7.018273535967458;8.75652347121609;3.4888222117220713;2.974166178569244;8.08304936324714;4.8483784726629136;4.6051459173422;3.027675797513796;7.097920223668223;2.3358523088694443;2.6762931042421996;4.024749403733062;9.109114659419394;2.6140822910715964;7.793160574870709;2.2178419671505094;5.617194539187027;3.9649762821648005;8.461661704000022;8.216437162586622;2.7802839705892364;4.324367443510555;4.1233402472226;9.407824560356783;4.46004308527796;7.589446996254496
6.362407849659027;3.214744891597236;9.08150995586217;9.457020855301495;8.17663946795727;7.713710092431979;7.072891595768708;8.471925344143601;6.15979841688004;6.3286838994179515;5.022249180307291;2.825636848775465;5.771039908253442;3.493424963777591;3.23842319686633;7.434524037020077;2.4087323426735208;6.191403539606283;3.8798477759568684;6.7431336228054874;4.235133689807725;3.986375728367801;6.259776019957614;4.6999530684207285;3.066971915900055;7.233854461226293;7.690255361811122;6.1103632331250965;3.8052752200391313;3.4333784586398006;6.429383350057058;6.5851145682549985;3.4356035689042264;2.9710881299014935;3.7632838222439515;7.012162245885073;3.557645758399462;3.324108322217751;7.200207346589365;7.7039419236136;4.187503456038898;8.679962066211926;7.778349167783705;7.655898736840107;8.62002744585689;3.092038184661651;3.1150765644030454;6.6703830340757895;4.455394809145631;3.2620147773280417;8.580392137896041;3.9911186730605372;2.8451220189237385;4.584295353543562;7.368279464953633;3.9492878556834223;3.6062465051282744;4.164359946448566;3.598596533715237;4.34963167121778;6.728029583699338;7.572774158448189;9.479280179329429;9.41333231892169;7.554451468160304;4.254041181320767;5.7775121064326935;6.519201029464582;6.323526901445839;3.9370274283695674;2.5166173296031866;3.21066692568292;9.27257584750278;6.491831704405925;6.829760925191561;8.529216482973428;3.7150994101187296;3.1858541143106187;7.862350207861356;4.813484383821601;4.566467834058831;3.217440401885872;6.886620709583903;2.5477406498998048;2.903404705740077;3.384749403733062;8.878006453759548;2.8370057633260473;7.568985016080645;2.4114792712842954;5.431561655476777;4.071610144205501;8.227561959620566;7.975028321206748;2.9840677390377808;3.684367443510555;4.1125420601298135;9.185144277861609;4.660837372704276;7.355362592501325
5.922085196123808;3.4513795238822187;8.64290385377607;9.073888735997476;7.733571342343116;7.2361382999771395;6.641058557635634;8.015554444397067;5.738345650710817;5.90259413351353;4.988872932142458;3.2895345694598555;5.268578364628621;3.695891775442411;3.3395478156685967;6.934175265729237;2.7934216063662456;5.714881652313492;4.309125008626115;6.259810313555057;4.173526347782621;4.392137284151054;5.830033996126281;4.663827121546163;3.4505874843385813;6.849713329416422;7.287580776066866;5.6452889832229705;4.21977150736313;2.7933784586398005;6.059032142840229;6.144071037606695;3.4256035689042266;3.3705436052868265;4.144657068909094;6.603744284084902;3.7469929274610743;3.435309822915208;6.718123349969975;7.322416336076987;3.5475034560388976;8.244057766611224;7.380174686819481;7.154846752918294;8.182481319084282;3.2788162033386614;3.5358219525841577;6.30151412763069;4.420519670890161;3.4517392679068877;8.137172835543346;3.9811186730605375;3.310696944681539;4.543409564207291;6.864810175402675;4.435554747215423;3.9840596795059944;4.366734995461846;4.108353074617322;4.544653854264879;6.2971211731186285;7.171693743906608;9.011096029147673;8.905657886927738;7.084281221047118;4.466237896898835;5.381840514543262;6.089355584143095;5.8697370379456455;4.325534036062216;2.907815420266423;3.3152371916678365;8.835631822961833;6.029480688040227;6.4527357036397675;8.074602506488105;3.9413766085153883;3.609229985793368;7.420951897089788;4.7785902949802885;4.5277897507754625;3.407205006257948;6.464021681415265;2.9715173319605253;3.3576279087358323;3.6058170571427843;8.415790042439857;3.2828527078349494;7.120633898500517;2.7987538795518674;5.060295888056278;4.1782440062462;7.759362470861653;7.492210638446999;3.391635275934869;3.9007550781010183;4.101743873037027;8.739783712871262;4.861631660130593;6.887193784994981
5.282085196123808;3.3606281470859987;8.00290385377607;8.433888735997476;7.093571342343116;6.59613829997714;6.001058557635634;7.375554444397067;5.098345650710817;5.26259413351353;4.955496683977625;3.9295345694598556;4.628578364628622;3.6363934829038667;3.309235757232305;6.294175265729237;3.4334216063662457;5.0748816523134925;4.167782535957636;5.619810313555058;4.1119190057575175;4.236678907220162;5.190033996126282;4.627701174671597;4.090587484338581;6.209713329416422;6.647580776066866;5.005288983222971;4.85977150736313;2.9907442380072036;5.419032142840229;5.504071037606695;3.415603568904227;4.010543605286826;3.994977195482368;5.963744284084902;3.6886021231764032;3.402829289857068;6.078123349969975;6.6824163360769875;3.797704125731637;7.604057766611224;6.740174686819481;6.514846752918294;7.542481319084282;3.465594222015672;4.175821952584157;5.66151412763069;4.385644532634691;3.6414637584857337;7.4971728355433465;3.9611186730605374;3.172983653451831;4.50252377487102;6.224810175402675;5.075554747215422;4.6240596795059945;4.291507972768446;4.748353074617322;4.480217780506361;5.657121173118629;6.531693743906608;8.371096029147672;8.265657886927738;6.4442812210471185;4.388388522691734;4.741840514543262;5.449355584143095;5.229737037945646;4.965534036062215;3.547815420266423;3.2836439298318743;8.195631822961833;5.389480688040227;5.812735703639768;7.434602506488106;3.8567253974020965;4.2492299857933675;6.780951897089788;4.743696206138976;4.489111667492094;3.5969696106300244;5.824021681415266;3.6115173319605254;3.9976279087358324;3.826884710552507;7.775790042439858;3.9228527078349495;6.480633898500518;3.4387538795518675;4.420295888056279;4.144181622246334;7.119362470861653;6.852210638447;4.031635275934869;4.117142712691481;4.080147498851454;8.099783712871261;4.800944117446058;6.247193784994981
